year,income_now,income_first,is_first_job,job_major,satis_overall,satis_growth,health,life_satis,happy_last_month,quit_reason_first,move_reason_1,changed_job,income_change_pct,income_up,income_down
2020,240.0,200.0,2.0,1.0,4.0,5.0,4.0,5.0,6.0,5.0,1.0,1.0,20.0,1,0
2020,200.0,180.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,,1.0,11.11111111111111,1,0
2020,275.0,220.0,2.0,7.0,4.0,1.0,4.0,3.0,5.0,10.0,5.0,1.0,25.0,1,0
2020,290.0,300.0,2.0,2.0,5.0,4.0,4.0,7.0,6.0,11.0,,1.0,-3.3333333333333335,0,1
2020,320.0,267.0,2.0,1.0,4.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,19.850187265917604,1,0
2020,100.0,60.0,2.0,6.0,3.0,2.0,2.0,3.0,3.0,8.0,,1.0,66.66666666666666,1,0
2020,196.0,210.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,,1.0,-6.666666666666667,0,1
2020,155.0,240.0,2.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,-35.41666666666667,0,1
2020,450.0,216.0,2.0,2.0,4.0,3.0,3.0,7.0,6.0,4.0,,1.0,108.33333333333333,1,0
2020,238.0,220.0,2.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,,1.0,8.181818181818182,1,0
2020,240.0,200.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,11.0,,1.0,20.0,1,0
2020,190.0,140.0,2.0,2.0,3.0,2.0,4.0,7.0,7.0,14.0,1.0,1.0,35.714285714285715,1,0
2020,170.0,100.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,,1.0,70.0,1,0
2020,230.0,230.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0,0
2020,300.0,160.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,11.0,,1.0,87.5,1,0
2020,180.0,150.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,,1.0,20.0,1,0
2020,230.0,185.0,2.0,7.0,3.0,3.0,2.0,6.0,4.0,11.0,,1.0,24.324324324324326,1,0
2020,233.0,186.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,25.268817204301076,1,0
2020,180.0,180.0,2.0,2.0,4.0,5.0,5.0,6.0,5.0,1.0,,1.0,0.0,0,0
2020,130.0,210.0,2.0,6.0,4.0,4.0,4.0,7.0,6.0,2.0,2.0,1.0,-38.095238095238095,0,1
2020,288.0,266.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,8.0,,1.0,8.270676691729323,1,0
2020,260.0,220.0,2.0,1.0,4.0,3.0,4.0,6.0,6.0,7.0,,1.0,18.181818181818183,1,0
2020,220.0,80.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,,1.0,175.0,1,0
2020,180.0,180.0,2.0,9.0,5.0,5.0,4.0,6.0,3.0,1.0,5.0,1.0,0.0,0,0
2020,230.0,190.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,1.0,,1.0,21.052631578947366,1,0
2020,225.0,140.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,13.0,,1.0,60.71428571428571,1,0
2020,180.0,220.0,2.0,2.0,4.0,3.0,5.0,1.0,1.0,5.0,,1.0,-18.181818181818183,0,1
2020,203.0,185.0,2.0,2.0,1.0,2.0,4.0,4.0,5.0,2.0,3.0,1.0,9.72972972972973,1,0
2020,250.0,50.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,11.0,,1.0,400.0,1,0
2020,170.0,193.0,2.0,1.0,5.0,5.0,4.0,7.0,7.0,11.0,5.0,1.0,-11.917098445595855,0,1
2020,250.0,180.0,2.0,1.0,4.0,5.0,3.0,5.0,6.0,1.0,,1.0,38.88888888888889,1,0
2020,50.0,70.0,2.0,6.0,4.0,3.0,5.0,1.0,1.0,13.0,2.0,1.0,-28.57142857142857,0,1
2020,200.0,180.0,2.0,1.0,4.0,5.0,3.0,5.0,5.0,2.0,,1.0,11.11111111111111,1,0
2020,200.0,70.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,11.0,,1.0,185.71428571428572,1,0
2020,100.0,200.0,2.0,6.0,3.0,5.0,5.0,7.0,7.0,5.0,1.0,1.0,-50.0,0,1
2020,230.0,220.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,14.0,7.0,1.0,4.545454545454546,1,0
2020,160.0,158.0,2.0,1.0,4.0,4.0,4.0,6.0,6.0,1.0,5.0,1.0,1.2658227848101267,1,0
2020,100.0,50.0,2.0,7.0,5.0,3.0,2.0,1.0,3.0,11.0,7.0,1.0,100.0,1,0
2020,250.0,180.0,2.0,2.0,3.0,4.0,3.0,4.0,6.0,1.0,,1.0,38.88888888888889,1,0
2020,190.0,233.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,13.0,1.0,1.0,-18.4549356223176,0,1
2020,230.0,180.0,2.0,2.0,3.0,3.0,3.0,6.0,6.0,5.0,,1.0,27.77777777777778,1,0
2020,194.0,51.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,11.0,,1.0,280.3921568627451,1,0
2020,228.0,189.0,2.0,2.0,4.0,4.0,5.0,6.0,5.0,7.0,,1.0,20.634920634920633,1,0
2020,240.0,233.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,11.0,,1.0,3.004291845493562,1,0
2020,50.0,50.0,2.0,6.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,0.0,0,0
2020,210.0,170.0,2.0,1.0,3.0,3.0,4.0,6.0,5.0,2.0,4.0,1.0,23.52941176470588,1,0
2020,260.0,250.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,11.0,,1.0,4.0,1,0
2020,160.0,60.0,2.0,9.0,3.0,3.0,3.0,4.0,4.0,11.0,,1.0,166.66666666666669,1,0
2020,235.0,200.0,2.0,2.0,4.0,4.0,3.0,5.0,6.0,5.0,,1.0,17.5,1,0
2020,210.0,170.0,2.0,4.0,3.0,4.0,3.0,6.0,4.0,11.0,9.0,1.0,23.52941176470588,1,0
2020,240.0,184.0,2.0,2.0,4.0,2.0,3.0,6.0,4.0,5.0,,1.0,30.434782608695656,1,0
2020,180.0,60.0,2.0,1.0,4.0,5.0,4.0,6.0,4.0,8.0,,1.0,200.0,1,0
2020,145.0,140.0,2.0,5.0,4.0,5.0,3.0,4.0,5.0,6.0,,1.0,3.571428571428571,1,0
2020,360.0,200.0,2.0,1.0,5.0,5.0,5.0,7.0,7.0,11.0,,1.0,80.0,1,0
2020,300.0,175.0,2.0,2.0,3.0,3.0,4.0,6.0,4.0,1.0,5.0,1.0,71.42857142857143,1,0
2020,240.0,220.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,9.090909090909092,1,0
2020,250.0,165.0,2.0,1.0,3.0,3.0,4.0,6.0,4.0,4.0,,1.0,51.515151515151516,1,0
2020,210.0,200.0,2.0,4.0,4.0,4.0,5.0,5.0,7.0,11.0,,1.0,5.0,1,0
2020,310.0,200.0,2.0,4.0,2.0,3.0,3.0,3.0,5.0,10.0,,1.0,55.00000000000001,1,0
2020,340.0,50.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,,1.0,580.0,1,0
2020,250.0,200.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,11.0,4.0,1.0,25.0,1,0
2020,530.0,500.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,,1.0,6.0,1,0
2020,550.0,500.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,14.0,1.0,10.0,1,0
2020,700.0,490.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,11.0,,1.0,42.857142857142854,1,0
2020,200.0,350.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,,1.0,-42.857142857142854,0,1
2020,350.0,560.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,13.0,1.0,-37.5,0,1
2020,280.0,260.0,2.0,1.0,4.0,4.0,4.0,6.0,6.0,11.0,,1.0,7.6923076923076925,1,0
2020,220.0,300.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,6.0,,1.0,-26.666666666666668,0,1
2020,260.0,180.0,2.0,4.0,2.0,1.0,2.0,5.0,4.0,4.0,,1.0,44.44444444444444,1,0
2020,217.0,250.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,11.0,,1.0,-13.200000000000001,0,1
2020,180.0,150.0,2.0,4.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,20.0,1,0
2020,200.0,185.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,11.0,,1.0,8.108108108108109,1,0
2020,220.0,190.0,2.0,4.0,3.0,2.0,4.0,6.0,1.0,12.0,,1.0,15.789473684210526,1,0
2020,300.0,290.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,,1.0,3.4482758620689653,1,0
2020,230.0,300.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,11.0,2.0,1.0,-23.333333333333332,0,1
2020,350.0,290.0,2.0,4.0,4.0,4.0,3.0,6.0,6.0,5.0,,1.0,20.689655172413794,1,0
2020,200.0,180.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,,1.0,11.11111111111111,1,0
2020,240.0,90.0,2.0,2.0,4.0,3.0,5.0,7.0,5.0,1.0,7.0,1.0,166.66666666666669,1,0
2020,700.0,97.0,2.0,5.0,4.0,5.0,4.0,6.0,3.0,11.0,,1.0,621.6494845360825,1,0
2020,160.0,220.0,2.0,5.0,4.0,5.0,4.0,6.0,3.0,5.0,5.0,1.0,-27.27272727272727,0,1
2020,200.0,180.0,2.0,5.0,3.0,3.0,2.0,6.0,5.0,4.0,1.0,1.0,11.11111111111111,1,0
2020,200.0,60.0,2.0,1.0,4.0,4.0,3.0,6.0,6.0,8.0,5.0,1.0,233.33333333333334,1,0
2020,115.0,88.0,2.0,6.0,4.0,4.0,3.0,4.0,6.0,13.0,,1.0,30.681818181818183,1,0
2020,240.0,230.0,2.0,5.0,4.0,3.0,2.0,4.0,3.0,13.0,,1.0,4.3478260869565215,1,0
2020,434.0,120.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,,1.0,261.6666666666667,1,0
2020,170.0,190.0,2.0,1.0,3.0,3.0,3.0,5.0,6.0,2.0,5.0,1.0,-10.526315789473683,0,1
2020,250.0,100.0,2.0,5.0,3.0,4.0,2.0,4.0,5.0,10.0,,1.0,150.0,1,0
2020,200.0,200.0,2.0,6.0,5.0,4.0,5.0,7.0,7.0,5.0,,1.0,0.0,0,0
2020,197.0,70.0,2.0,5.0,4.0,4.0,4.0,6.0,5.0,7.0,,1.0,181.42857142857142,1,0
2020,200.0,200.0,2.0,1.0,4.0,1.0,3.0,5.0,5.0,11.0,,1.0,0.0,0,0
2020,170.0,170.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,11.0,,1.0,0.0,0,0
2020,380.0,270.0,2.0,1.0,5.0,5.0,3.0,7.0,6.0,3.0,,1.0,40.74074074074074,1,0
2020,240.0,168.0,2.0,5.0,3.0,3.0,2.0,6.0,6.0,4.0,,1.0,42.857142857142854,1,0
2020,150.0,200.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,,1.0,-25.0,0,1
2020,200.0,210.0,2.0,5.0,2.0,1.0,3.0,6.0,4.0,6.0,1.0,1.0,-4.761904761904762,0,1
2020,50.0,100.0,2.0,6.0,3.0,1.0,4.0,3.0,3.0,8.0,2.0,1.0,-50.0,0,1
2020,190.0,170.0,2.0,5.0,4.0,4.0,3.0,6.0,7.0,1.0,,1.0,11.76470588235294,1,0
2020,200.0,167.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0,11.0,,1.0,19.760479041916167,1,0
2020,210.0,85.0,2.0,4.0,3.0,1.0,2.0,4.0,6.0,14.0,2.0,1.0,147.05882352941177,1,0
2020,200.0,150.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,,1.0,33.33333333333333,1,0
2020,230.0,140.0,2.0,1.0,4.0,4.0,4.0,6.0,7.0,11.0,1.0,1.0,64.28571428571429,1,0
2020,250.0,150.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,66.66666666666666,1,0
2020,80.0,80.0,2.0,3.0,2.0,4.0,3.0,3.0,6.0,11.0,1.0,1.0,0.0,0,0
2020,215.0,200.0,2.0,6.0,1.0,1.0,1.0,3.0,5.0,11.0,,1.0,7.5,1,0
2020,225.0,160.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,,1.0,40.625,1,0
2020,52.0,100.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,13.0,1.0,1.0,-48.0,0,1
2019,180.0,62.0,2.0,1.0,4.0,4.0,4.0,6.0,6.0,5.0,,1.0,190.3225806451613,1,0
2019,240.0,100.0,2.0,7.0,3.0,2.0,5.0,5.0,4.0,10.0,,1.0,140.0,1,0
2019,175.0,180.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,11.0,,1.0,-2.7777777777777777,0,1
2019,200.0,150.0,2.0,6.0,4.0,3.0,4.0,4.0,5.0,5.0,,1.0,33.33333333333333,1,0
2019,180.0,140.0,2.0,5.0,5.0,5.0,5.0,7.0,7.0,11.0,,1.0,28.57142857142857,1,0
2019,203.0,210.0,2.0,1.0,4.0,3.0,2.0,5.0,6.0,1.0,,1.0,-3.3333333333333335,0,1
2019,160.0,100.0,2.0,7.0,4.0,4.0,5.0,7.0,6.0,7.0,,1.0,60.0,1,0
2019,150.0,160.0,2.0,1.0,3.0,3.0,1.0,7.0,5.0,1.0,2.0,1.0,-6.25,0,1
2019,120.0,230.0,2.0,7.0,3.0,3.0,3.0,5.0,6.0,7.0,,1.0,-47.82608695652174,0,1
2019,130.0,150.0,2.0,7.0,4.0,4.0,4.0,4.0,4.0,7.0,,1.0,-13.333333333333334,0,1
2019,220.0,150.0,2.0,1.0,3.0,4.0,3.0,7.0,7.0,4.0,,1.0,46.666666666666664,1,0
2019,190.0,230.0,2.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,,1.0,-17.391304347826086,0,1
2019,170.0,280.0,2.0,7.0,3.0,3.0,5.0,4.0,4.0,5.0,,1.0,-39.285714285714285,0,1
2019,240.0,200.0,2.0,9.0,4.0,4.0,4.0,4.0,5.0,11.0,,1.0,20.0,1,0
2019,208.0,238.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,11.0,1.0,1.0,-12.605042016806722,0,1
2019,50.0,90.0,2.0,6.0,4.0,3.0,3.0,4.0,5.0,2.0,,1.0,-44.44444444444444,0,1
2019,220.0,180.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,11.0,,1.0,22.22222222222222,1,0
2019,180.0,83.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,11.0,,1.0,116.86746987951808,1,0
2019,300.0,170.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,7.0,,1.0,76.47058823529412,1,0
2019,200.0,200.0,2.0,9.0,3.0,4.0,4.0,6.0,5.0,5.0,1.0,1.0,0.0,0,0
2019,220.0,72.0,2.0,6.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,205.55555555555554,1,0
2019,170.0,170.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,,1.0,0.0,0,0
2019,205.0,195.0,2.0,3.0,4.0,5.0,3.0,7.0,3.0,11.0,,1.0,5.128205128205128,1,0
2019,200.0,200.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,,1.0,0.0,0,0
2019,190.0,165.0,2.0,1.0,1.0,1.0,5.0,7.0,6.0,11.0,,1.0,15.151515151515152,1,0
2019,220.0,240.0,2.0,6.0,1.0,3.0,2.0,3.0,3.0,10.0,12.0,1.0,-8.333333333333332,0,1
2019,210.0,230.0,2.0,1.0,4.0,3.0,3.0,5.0,5.0,13.0,,1.0,-8.695652173913043,0,1
2019,75.0,200.0,2.0,6.0,4.0,3.0,3.0,5.0,5.0,1.0,8.0,1.0,-62.5,0,1
2019,50.0,200.0,2.0,1.0,3.0,2.0,4.0,4.0,6.0,8.0,14.0,1.0,-75.0,0,1
2019,190.0,190.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,11.0,,1.0,0.0,0,0
2019,175.0,160.0,2.0,5.0,4.0,5.0,2.0,5.0,7.0,11.0,,1.0,9.375,1,0
2019,320.0,200.0,2.0,1.0,4.0,5.0,4.0,7.0,6.0,11.0,5.0,1.0,60.0,1,0
2019,180.0,60.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,,1.0,200.0,1,0
2019,180.0,200.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,,1.0,-10.0,0,1
2019,250.0,180.0,2.0,3.0,4.0,4.0,2.0,3.0,5.0,11.0,,1.0,38.88888888888889,1,0
2019,230.0,230.0,2.0,3.0,4.0,4.0,4.0,5.0,6.0,2.0,,1.0,0.0,0,0
2019,230.0,190.0,2.0,3.0,5.0,5.0,2.0,7.0,7.0,11.0,,1.0,21.052631578947366,1,0
2019,250.0,190.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,1.0,,1.0,31.57894736842105,1,0
2019,161.0,150.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,,1.0,7.333333333333333,1,0
2019,180.0,190.0,2.0,1.0,3.0,3.0,4.0,5.0,6.0,10.0,,1.0,-5.263157894736842,0,1
2019,150.0,170.0,2.0,6.0,3.0,3.0,4.0,6.0,5.0,7.0,5.0,1.0,-11.76470588235294,0,1
2019,167.0,150.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,11.0,,1.0,11.333333333333332,1,0
2019,270.0,220.0,2.0,9.0,5.0,4.0,5.0,5.0,5.0,11.0,,1.0,22.727272727272727,1,0
2019,266.0,230.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,11.0,1.0,15.65217391304348,1,0
2019,250.0,240.0,2.0,7.0,3.0,4.0,5.0,3.0,5.0,11.0,6.0,1.0,4.166666666666666,1,0
2019,270.0,170.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,12.0,,1.0,58.82352941176471,1,0
2019,300.0,200.0,2.0,8.0,3.0,4.0,4.0,7.0,5.0,11.0,,1.0,50.0,1,0
2019,200.0,120.0,2.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,,1.0,66.66666666666666,1,0
2019,60.0,168.0,2.0,6.0,4.0,4.0,4.0,5.0,4.0,7.0,,1.0,-64.28571428571429,0,1
2019,200.0,50.0,2.0,7.0,5.0,5.0,4.0,6.0,5.0,10.0,,1.0,300.0,1,0
2019,240.0,183.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,11.0,,1.0,31.147540983606557,1,0
2019,310.0,290.0,2.0,9.0,4.0,4.0,4.0,6.0,6.0,11.0,1.0,1.0,6.896551724137931,1,0
2019,240.0,180.0,2.0,6.0,3.0,3.0,3.0,4.0,4.0,5.0,,1.0,33.33333333333333,1,0
2019,220.0,210.0,2.0,7.0,3.0,2.0,4.0,3.0,4.0,7.0,14.0,1.0,4.761904761904762,1,0
2019,270.0,70.0,2.0,9.0,3.0,2.0,3.0,4.0,3.0,5.0,,1.0,285.7142857142857,1,0
2019,200.0,250.0,2.0,8.0,3.0,3.0,3.0,5.0,4.0,1.0,,1.0,-20.0,0,1
2019,270.0,230.0,2.0,2.0,4.0,3.0,5.0,7.0,6.0,11.0,,1.0,17.391304347826086,1,0
2019,250.0,200.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,11.0,,1.0,25.0,1,0
2019,260.0,270.0,2.0,9.0,3.0,5.0,4.0,6.0,6.0,6.0,,1.0,-3.7037037037037033,0,1
2019,120.0,240.0,2.0,7.0,3.0,3.0,4.0,4.0,5.0,11.0,10.0,1.0,-50.0,0,1
2019,280.0,180.0,2.0,9.0,4.0,4.0,4.0,5.0,6.0,7.0,,1.0,55.55555555555556,1,0
2019,200.0,180.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,12.0,,1.0,11.11111111111111,1,0
2019,240.0,180.0,2.0,9.0,5.0,5.0,5.0,5.0,7.0,5.0,,1.0,33.33333333333333,1,0
2019,230.0,180.0,2.0,9.0,3.0,3.0,4.0,5.0,5.0,7.0,,1.0,27.77777777777778,1,0
2019,240.0,200.0,2.0,2.0,4.0,4.0,5.0,7.0,5.0,3.0,,1.0,20.0,1,0
2019,333.0,483.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,11.0,,1.0,-31.05590062111801,0,1
2019,340.0,300.0,2.0,9.0,4.0,4.0,4.0,7.0,5.0,11.0,,1.0,13.333333333333334,1,0
2019,416.0,416.0,2.0,1.0,3.0,3.0,4.0,6.0,6.0,11.0,,1.0,0.0,0,0
2019,200.0,185.0,2.0,1.0,3.0,3.0,4.0,3.0,5.0,5.0,,1.0,8.108108108108109,1,0
2019,120.0,189.0,2.0,6.0,5.0,5.0,5.0,7.0,4.0,3.0,4.0,1.0,-36.507936507936506,0,1
2019,350.0,300.0,2.0,9.0,4.0,4.0,4.0,6.0,5.0,11.0,,1.0,16.666666666666664,1,0
2019,176.0,170.0,2.0,1.0,3.0,4.0,5.0,6.0,4.0,11.0,,1.0,3.5294117647058822,1,0
2019,180.0,150.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,11.0,,1.0,20.0,1,0
2019,174.0,140.0,2.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,,1.0,24.285714285714285,1,0
2019,50.0,200.0,2.0,8.0,3.0,3.0,4.0,5.0,3.0,2.0,5.0,1.0,-75.0,0,1
2019,66.0,130.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,1.0,-49.23076923076923,0,1
2019,190.0,190.0,2.0,1.0,4.0,3.0,4.0,7.0,6.0,1.0,,1.0,0.0,0,0
2019,50.0,120.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,1.0,,1.0,-58.333333333333336,0,1
2019,300.0,291.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,2.0,,1.0,3.0927835051546393,1,0
2019,200.0,200.0,2.0,9.0,3.0,3.0,4.0,4.0,5.0,11.0,2.0,1.0,0.0,0,0
2019,180.0,170.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,7.0,,1.0,5.88235294117647,1,0
2019,200.0,150.0,2.0,1.0,4.0,5.0,4.0,7.0,7.0,7.0,,1.0,33.33333333333333,1,0
2019,181.0,120.0,2.0,1.0,3.0,4.0,5.0,6.0,5.0,7.0,,1.0,50.83333333333333,1,0
2019,190.0,230.0,2.0,9.0,3.0,3.0,3.0,6.0,6.0,8.0,,1.0,-17.391304347826086,0,1
2019,230.0,183.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,25.683060109289617,1,0
2019,220.0,180.0,2.0,7.0,4.0,3.0,5.0,4.0,5.0,5.0,,1.0,22.22222222222222,1,0
2019,170.0,160.0,2.0,6.0,3.0,3.0,3.0,4.0,4.0,12.0,,1.0,6.25,1,0
2019,200.0,130.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0,12.0,,1.0,53.84615384615385,1,0
2019,250.0,160.0,2.0,6.0,5.0,5.0,5.0,7.0,7.0,13.0,,1.0,56.25,1,0
2019,230.0,170.0,2.0,6.0,2.0,2.0,4.0,5.0,5.0,1.0,3.0,1.0,35.294117647058826,1,0
2019,450.0,370.0,2.0,9.0,5.0,3.0,4.0,6.0,5.0,11.0,,1.0,21.62162162162162,1,0
2019,180.0,175.0,2.0,1.0,2.0,4.0,4.0,5.0,3.0,11.0,9.0,1.0,2.857142857142857,1,0
2019,65.0,210.0,2.0,6.0,4.0,3.0,5.0,7.0,7.0,1.0,,1.0,-69.04761904761905,0,1
2019,230.0,220.0,2.0,6.0,4.0,5.0,4.0,5.0,7.0,11.0,,1.0,4.545454545454546,1,0
2019,185.0,175.0,2.0,6.0,2.0,1.0,2.0,4.0,4.0,13.0,1.0,1.0,5.714285714285714,1,0
2019,200.0,157.0,2.0,9.0,3.0,3.0,4.0,5.0,4.0,10.0,,1.0,27.388535031847134,1,0
2019,150.0,300.0,2.0,7.0,3.0,3.0,4.0,4.0,4.0,8.0,1.0,1.0,-50.0,0,1
2019,250.0,220.0,2.0,6.0,5.0,5.0,5.0,7.0,7.0,11.0,,1.0,13.636363636363635,1,0
2019,100.0,150.0,2.0,6.0,4.0,4.0,3.0,7.0,5.0,11.0,,1.0,-33.33333333333333,0,1
2019,200.0,180.0,2.0,7.0,3.0,3.0,3.0,6.0,6.0,1.0,,1.0,11.11111111111111,1,0
2019,60.0,100.0,2.0,6.0,4.0,4.0,4.0,5.0,5.0,11.0,2.0,1.0,-40.0,0,1
2019,300.0,280.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,,1.0,7.142857142857142,1,0
2019,300.0,270.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,2.0,,1.0,11.11111111111111,1,0
2019,250.0,320.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,,1.0,-21.875,0,1
2019,300.0,280.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,11.0,,1.0,7.142857142857142,1,0
2019,216.0,233.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,-7.296137339055794,0,1
2019,190.0,320.0,2.0,9.0,4.0,3.0,4.0,6.0,4.0,11.0,,1.0,-40.625,0,1
2019,230.0,250.0,2.0,4.0,4.0,4.0,4.0,6.0,5.0,11.0,,1.0,-8.0,0,1
2019,130.0,67.0,2.0,6.0,4.0,5.0,5.0,6.0,5.0,8.0,14.0,1.0,94.02985074626866,1,0
2019,180.0,130.0,2.0,2.0,4.0,5.0,3.0,1.0,7.0,10.0,,1.0,38.46153846153847,1,0
2019,140.0,250.0,2.0,6.0,5.0,4.0,3.0,4.0,4.0,11.0,,1.0,-44.0,0,1
2019,190.0,150.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,13.0,,1.0,26.666666666666668,1,0
2019,200.0,205.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,11.0,,1.0,-2.4390243902439024,0,1
2019,190.0,190.0,2.0,7.0,4.0,3.0,3.0,5.0,5.0,10.0,,1.0,0.0,0,0
2019,180.0,192.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,7.0,,1.0,-6.25,0,1
2019,150.0,150.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,11.0,,1.0,0.0,0,0
2019,180.0,240.0,2.0,5.0,1.0,2.0,3.0,3.0,4.0,13.0,2.0,1.0,-25.0,0,1
2019,200.0,230.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,2.0,1.0,-13.043478260869565,0,1
2019,200.0,200.0,2.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0,0
2019,115.0,180.0,2.0,7.0,3.0,3.0,1.0,3.0,2.0,12.0,,1.0,-36.11111111111111,0,1
2019,160.0,130.0,2.0,7.0,3.0,1.0,2.0,2.0,1.0,7.0,10.0,1.0,23.076923076923077,1,0
2019,290.0,240.0,2.0,7.0,4.0,4.0,4.0,7.0,7.0,2.0,,1.0,20.833333333333336,1,0
2019,240.0,100.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,,1.0,140.0,1,0
2019,100.0,100.0,2.0,9.0,3.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,0.0,0,0
2019,95.0,280.0,2.0,6.0,3.0,1.0,3.0,2.0,2.0,1.0,8.0,1.0,-66.07142857142857,0,1
2019,130.0,90.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,7.0,,1.0,44.44444444444444,1,0
