person_id,wave,duration_months,event,age,sex,edu_level,occupation_raw,firm_size,emp_status,income_now,satis_stability,satis_growth
105336,4,10.0,0,26.0,2.0,3.0,,2.0,1.0,250.0,5.0,4.0
105337,4,38.0,0,29.0,2.0,4.0,,3.0,1.0,300.0,4.0,5.0
105338,4,75.0,0,31.0,1.0,2.0,,5.0,1.0,266.6666666666667,4.0,4.0
105339,2,15.0,0,28.0,1.0,4.0,,8.0,1.0,233.33333333333334,5.0,5.0
105341,4,24.0,0,27.0,2.0,4.0,,1.0,2.0,45.0,4.0,4.0
105346,4,58.0,0,25.0,2.0,2.0,,3.0,1.0,266.6666666666667,4.0,4.0
105352,4,51.0,0,31.0,1.0,4.0,,3.0,1.0,240.0,4.0,4.0
105354,4,71.0,0,29.0,2.0,3.0,,2.0,1.0,235.0,3.0,4.0
105359,4,39.0,0,26.0,2.0,3.0,,2.0,1.0,320.0,3.0,4.0
105363,4,3.0,0,24.0,2.0,4.0,,4.0,1.0,320.0,4.0,4.0
105368,4,34.0,0,29.0,1.0,2.0,,6.0,1.0,310.0,4.0,4.0
105371,4,41.0,0,28.0,2.0,4.0,,6.0,1.0,250.0,4.0,4.0
105374,4,39.0,0,27.0,1.0,3.0,,2.0,1.0,316.6666666666667,4.0,5.0
105375,1,15.0,1,24.0,2.0,4.0,,2.0,1.0,200.0,4.0,4.0
105375,4,22.0,0,27.0,2.0,4.0,,3.0,1.0,316.6666666666667,4.0,5.0
105376,1,14.0,1,21.0,2.0,2.0,,1.0,2.0,40.0,4.0,3.0
105376,3,13.0,0,23.0,2.0,2.0,,2.0,2.0,233.33333333333334,4.0,4.0
105378,1,52.0,1,28.0,1.0,2.0,,3.0,2.0,151.5536,4.0,5.0
105378,4,3.0,0,31.0,1.0,4.0,,5.0,1.0,300.0,5.0,5.0
105379,4,96.0,0,28.0,2.0,2.0,,2.0,4.0,400.0,5.0,5.0
105381,4,15.0,0,28.0,2.0,4.0,,2.0,1.0,230.0,4.0,5.0
105383,4,52.0,0,28.0,2.0,4.0,,2.0,1.0,220.0,4.0,3.0
105384,3,1.0,0,28.0,1.0,4.0,,3.0,1.0,220.0,4.0,5.0
105385,4,13.0,0,28.0,2.0,4.0,,3.0,1.0,230.0,4.0,3.0
105386,2,43.0,1,25.0,2.0,4.0,,2.0,1.0,220.0,4.0,3.0
105386,4,13.0,0,27.0,2.0,4.0,,3.0,1.0,230.0,4.0,5.0
105388,4,11.0,0,28.0,1.0,4.0,,3.0,1.0,250.0,4.0,3.0
105389,3,13.0,0,27.0,2.0,4.0,,2.0,2.0,200.0,4.0,3.0
105390,4,37.0,0,25.0,2.0,4.0,,2.0,1.0,230.0,4.0,3.0
105391,1,48.0,1,25.0,2.0,4.0,,2.0,1.0,230.0,3.0,3.0
105391,4,14.0,0,28.0,2.0,4.0,,3.0,1.0,220.0,4.0,4.0
105392,4,72.0,0,29.0,1.0,4.0,,2.0,1.0,240.0,4.0,4.0
105393,4,19.0,0,28.0,2.0,4.0,,2.0,1.0,240.0,4.0,3.0
105395,4,13.0,0,27.0,2.0,4.0,,2.0,2.0,230.0,4.0,3.0
105397,3,32.0,0,26.0,2.0,4.0,,2.0,1.0,230.0,4.0,3.0
105398,4,13.0,0,27.0,2.0,4.0,,2.0,1.0,230.0,4.0,3.0
105399,3,0.0,0,25.0,1.0,2.0,,2.0,2.0,35.0,4.0,3.0
105400,1,21.0,1,25.0,2.0,4.0,,1.0,2.0,151.5536,3.0,4.0
105400,4,14.0,0,28.0,2.0,4.0,,2.0,1.0,230.0,4.0,3.0
105401,4,56.0,0,28.0,2.0,4.0,,2.0,1.0,230.0,4.0,3.0
105402,4,13.0,0,28.0,2.0,4.0,,5.0,2.0,220.0,4.0,3.0
105404,4,21.0,0,24.0,2.0,4.0,,2.0,1.0,220.0,4.0,3.0
105405,4,4.0,0,27.0,2.0,4.0,,1.0,5.0,450.0,3.0,4.0
105407,3,18.0,1,23.0,2.0,2.0,,3.0,1.0,210.0,4.0,5.0
105409,1,8.0,0,20.0,2.0,2.0,,1.0,2.0,151.5536,3.0,4.0
105410,4,25.0,0,27.0,1.0,3.0,,5.0,1.0,350.0,4.0,5.0
105411,1,22.0,1,22.0,2.0,3.0,,2.0,2.0,150.0,2.0,4.0
105411,4,16.0,0,25.0,2.0,3.0,,1.0,1.0,230.0,5.0,4.0
105412,4,49.0,0,29.0,2.0,4.0,,3.0,1.0,255.0,4.0,5.0
105413,3,38.0,0,28.0,2.0,4.0,,4.0,1.0,255.0,4.0,5.0
105415,4,39.0,0,26.0,2.0,3.0,,5.0,1.0,208.33333333333334,5.0,4.0
105416,4,64.0,0,28.0,2.0,3.0,,1.0,5.0,250.0,2.0,4.0
105417,2,15.0,0,25.0,2.0,4.0,,6.0,1.0,190.0,4.0,5.0
105418,2,47.0,1,26.0,2.0,3.0,,3.0,1.0,180.0,4.0,3.0
105418,4,14.0,0,28.0,2.0,3.0,,1.0,4.0,650.0,4.0,5.0
105419,4,15.0,0,26.0,2.0,4.0,,2.0,1.0,200.0,5.0,5.0
105421,4,3.0,0,22.0,2.0,3.0,,6.0,2.0,225.0,4.0,5.0
105424,4,37.0,0,24.0,2.0,2.0,,1.0,1.0,230.0,4.0,3.0
105425,2,6.0,1,23.0,2.0,2.0,,1.0,2.0,40.0,3.0,3.0
105425,3,1.0,0,24.0,2.0,4.0,5.0,3.0,1.0,230.0,4.0,4.0
105427,4,3.0,0,23.0,1.0,2.0,,1.0,2.0,,4.0,3.0
105429,1,0.0,0,19.0,2.0,2.0,,2.0,2.0,80.0,3.0,4.0
105430,4,24.0,0,22.0,2.0,2.0,,2.0,2.0,216.66666666666666,4.0,5.0
105437,4,1.0,0,25.0,2.0,4.0,,1.0,2.0,180.0,5.0,4.0
105440,1,39.0,0,26.0,1.0,2.0,,3.0,2.0,125.0,4.0,3.0
105441,4,66.0,0,30.0,1.0,2.0,,9.0,1.0,600.0,5.0,5.0
105442,4,7.0,0,25.0,2.0,3.0,,7.0,1.0,350.0,4.0,5.0
105447,2,15.0,0,27.0,1.0,3.0,,4.0,1.0,300.0,4.0,4.0
105448,4,14.0,0,24.0,1.0,3.0,,9.0,1.0,300.0,4.0,4.0
105450,1,39.0,0,27.0,2.0,4.0,,7.0,1.0,200.0,4.0,3.0
105451,2,3.0,0,20.0,1.0,2.0,,2.0,2.0,220.0,4.0,3.0
105452,4,4.0,0,22.0,2.0,3.0,,7.0,1.0,200.0,4.0,3.0
105453,1,26.0,1,22.0,2.0,2.0,,2.0,1.0,200.0,3.0,4.0
105453,4,13.0,0,25.0,2.0,4.0,,1.0,1.0,270.0,4.0,4.0
105455,2,49.0,1,27.0,2.0,4.0,,6.0,1.0,250.0,4.0,5.0
105455,4,15.0,0,29.0,2.0,4.0,,6.0,1.0,280.0,5.0,4.0
105456,4,2.0,0,25.0,2.0,4.0,,4.0,1.0,300.0,4.0,5.0
105459,4,51.0,0,28.0,1.0,4.0,,5.0,1.0,230.0,4.0,4.0
105460,4,8.0,0,28.0,1.0,4.0,,9.0,1.0,255.0,4.0,4.0
105461,4,99.0,0,31.0,2.0,3.0,,6.0,1.0,280.0,4.0,4.0
105462,4,9.0,0,30.0,1.0,2.0,,6.0,1.0,280.0,4.0,4.0
105463,4,18.0,0,30.0,1.0,4.0,,6.0,1.0,300.0,4.0,5.0
105464,3,27.0,0,24.0,2.0,3.0,,5.0,1.0,230.0,4.0,4.0
105468,4,23.0,0,29.0,2.0,2.0,,2.0,2.0,130.0,5.0,3.0
105469,1,11.0,1,24.0,1.0,2.0,,3.0,2.0,217.25,4.0,3.0
105469,3,20.0,1,26.0,1.0,4.0,,5.0,1.0,391.6666666666667,3.0,2.0
105471,2,3.0,0,20.0,2.0,2.0,,1.0,2.0,30.0,4.0,4.0
105472,1,19.0,1,28.0,1.0,2.0,,5.0,1.0,250.0,5.0,5.0
105472,2,26.0,1,29.0,1.0,2.0,8.0,3.0,1.0,270.0,4.0,3.0
105473,4,11.0,0,31.0,1.0,4.0,,1.0,3.0,171.36679999999998,4.0,2.0
105474,4,34.0,0,29.0,2.0,3.0,,3.0,1.0,220.0,5.0,3.0
105475,4,27.0,0,30.0,2.0,5.0,,5.0,1.0,350.0,4.0,4.0
105476,4,65.0,0,28.0,2.0,4.0,,9.0,1.0,400.0,5.0,5.0
105477,2,3.0,0,25.0,1.0,2.0,,1.0,2.0,170.0,5.0,3.0
105478,4,10.0,0,24.0,2.0,4.0,,5.0,1.0,300.0,4.0,3.0
105479,4,39.0,0,25.0,1.0,2.0,,9.0,1.0,750.0,4.0,4.0
105480,2,6.0,0,28.0,2.0,3.0,,2.0,1.0,250.0,3.0,3.0
105481,1,14.0,1,27.0,1.0,2.0,,5.0,1.0,250.0,5.0,4.0
105481,3,24.0,1,29.0,1.0,3.0,,8.0,1.0,370.0,3.0,4.0
105481,4,3.0,0,30.0,1.0,3.0,8.0,8.0,1.0,500.0,5.0,4.0
105482,2,79.0,1,29.0,2.0,3.0,,3.0,1.0,230.0,4.0,4.0
105483,2,12.0,1,28.0,2.0,4.0,,6.0,1.0,280.0,4.0,4.0
105483,4,12.0,0,30.0,2.0,4.0,,6.0,1.0,280.0,5.0,4.0
105485,4,49.0,0,28.0,1.0,3.0,,8.0,1.0,300.0,4.0,3.0
105486,1,4.0,0,22.0,2.0,2.0,,1.0,2.0,120.0,3.0,3.0
105488,4,57.0,0,26.0,1.0,2.0,,5.0,1.0,366.6666666666667,4.0,4.0
105491,1,5.0,1,19.0,1.0,2.0,,1.0,2.0,180.0,4.0,2.0
105491,2,17.0,1,20.0,1.0,2.0,7.0,5.0,1.0,300.0,5.0,4.0
105491,4,8.0,0,22.0,1.0,2.0,,4.0,1.0,300.0,4.0,4.0
105492,1,14.0,1,26.0,1.0,4.0,,1.0,5.0,50.0,5.0,4.0
105492,4,23.0,0,29.0,1.0,4.0,,2.0,5.0,580.0,4.0,4.0
105495,4,19.0,0,28.0,1.0,3.0,,8.0,1.0,400.0,4.0,3.0
105496,4,0.0,0,26.0,2.0,2.0,,1.0,2.0,60.0,4.0,4.0
105497,1,40.0,0,28.0,2.0,4.0,,5.0,1.0,250.0,4.0,3.0
105498,1,47.0,1,25.0,2.0,3.0,,2.0,1.0,220.0,4.0,4.0
105498,4,16.0,0,28.0,2.0,3.0,,2.0,1.0,250.0,4.0,4.0
105499,2,27.0,0,29.0,1.0,4.0,,5.0,1.0,410.0,5.0,5.0
105500,4,46.0,0,27.0,2.0,4.0,,3.0,1.0,250.0,5.0,5.0
105501,4,30.0,0,29.0,1.0,4.0,,5.0,1.0,350.0,4.0,4.0
105502,4,21.0,0,30.0,2.0,4.0,,4.0,1.0,300.0,5.0,5.0
105503,1,42.0,1,25.0,2.0,4.0,,3.0,1.0,200.0,4.0,5.0
105503,2,4.0,1,26.0,2.0,4.0,0.0,3.0,1.0,200.0,4.0,3.0
105503,4,15.0,0,28.0,2.0,4.0,,3.0,1.0,220.0,4.0,5.0
105504,3,15.0,0,26.0,1.0,2.0,,9.0,1.0,300.0,5.0,4.0
105506,3,20.0,1,26.0,2.0,2.0,,1.0,1.0,220.0,4.0,4.0
105506,4,5.0,0,27.0,2.0,2.0,5.0,2.0,1.0,250.0,4.0,4.0
105507,1,29.0,1,19.0,2.0,2.0,,2.0,1.0,210.0,4.0,5.0
105508,2,41.0,1,23.0,1.0,2.0,,2.0,2.0,30.0,4.0,4.0
105510,4,25.0,0,25.0,2.0,4.0,,9.0,1.0,416.6666666666667,5.0,4.0
105511,4,63.0,0,30.0,2.0,4.0,,9.0,1.0,420.0,4.0,4.0
105513,4,26.0,0,31.0,1.0,4.0,,5.0,1.0,416.6666666666667,4.0,4.0
105514,2,36.0,1,29.0,2.0,4.0,,7.0,1.0,316.6666666666667,4.0,4.0
105516,2,8.0,0,25.0,1.0,2.0,,3.0,1.0,190.0,5.0,4.0
105518,4,52.0,0,28.0,2.0,4.0,,3.0,1.0,270.0,5.0,4.0
105520,1,4.0,0,27.0,2.0,4.0,,9.0,2.0,180.0,3.0,4.0
105521,4,70.0,0,31.0,1.0,4.0,,6.0,1.0,280.0,4.0,4.0
105522,4,58.0,0,31.0,2.0,4.0,,3.0,1.0,260.0,4.0,4.0
105523,4,4.0,0,25.0,2.0,3.0,,4.0,1.0,260.0,4.0,4.0
105524,2,19.0,1,27.0,2.0,4.0,,6.0,1.0,250.0,5.0,4.0
105524,4,5.0,0,29.0,2.0,4.0,,3.0,1.0,250.0,5.0,5.0
105525,1,31.0,1,27.0,1.0,4.0,,5.0,1.0,320.0,4.0,4.0
105525,4,17.0,0,30.0,1.0,4.0,,6.0,1.0,250.0,4.0,4.0
105526,3,16.0,1,30.0,1.0,3.0,,3.0,2.0,150.0,4.0,4.0
105526,4,3.0,0,31.0,1.0,3.0,8.0,1.0,5.0,500.0,4.0,4.0
105527,4,16.0,0,26.0,1.0,4.0,,6.0,1.0,458.3333333333333,4.0,4.0
105528,4,14.0,0,24.0,1.0,3.0,,7.0,1.0,266.6666666666667,5.0,4.0
105530,4,61.0,0,30.0,2.0,4.0,,4.0,1.0,350.0,5.0,4.0
105531,3,5.0,0,25.0,2.0,4.0,,6.0,1.0,250.0,4.0,5.0
105532,2,16.0,1,20.0,2.0,2.0,,8.0,2.0,159.2008,3.0,4.0
105532,4,5.0,0,22.0,2.0,3.0,,1.0,1.0,258.3333333333333,5.0,5.0
105535,4,10.0,0,28.0,1.0,4.0,,6.0,1.0,333.3333333333333,4.0,4.0
105536,3,45.0,1,26.0,2.0,3.0,,5.0,1.0,250.0,4.0,4.0
105536,4,6.0,0,27.0,2.0,3.0,3.0,3.0,1.0,250.0,4.0,4.0
105537,2,27.0,0,24.0,1.0,2.0,,1.0,2.0,120.0,3.0,3.0
105538,4,41.0,0,31.0,1.0,4.0,,3.0,1.0,291.6666666666667,4.0,4.0
105539,1,27.0,1,24.0,1.0,3.0,,3.0,1.0,180.0,3.0,3.0
105539,4,24.0,0,27.0,1.0,3.0,,4.0,1.0,300.0,4.0,4.0
105540,2,16.0,1,23.0,1.0,2.0,,1.0,2.0,173.79999999999998,4.0,4.0
105540,3,7.0,0,24.0,1.0,2.0,5.0,5.0,2.0,300.0,2.0,3.0
105541,4,28.0,0,28.0,2.0,4.0,,3.0,1.0,225.0,4.0,3.0
105542,1,36.0,1,24.0,1.0,3.0,,5.0,1.0,233.33333333333334,4.0,4.0
105542,3,3.0,0,26.0,1.0,3.0,,3.0,1.0,300.0,4.0,4.0
105544,4,51.0,0,27.0,1.0,3.0,,5.0,1.0,416.6666666666667,4.0,4.0
105546,2,46.0,1,27.0,1.0,4.0,,5.0,1.0,333.3333333333333,4.0,4.0
105546,4,5.0,0,29.0,1.0,4.0,,5.0,1.0,300.0,4.0,4.0
105547,4,4.0,0,23.0,1.0,4.0,,1.0,3.0,100.0,3.0,3.0
105548,4,5.0,0,26.0,1.0,4.0,,6.0,1.0,316.6666666666667,4.0,4.0
105549,3,17.0,1,23.0,1.0,3.0,,6.0,1.0,400.0,4.0,4.0
105550,3,35.0,1,26.0,1.0,3.0,,9.0,1.0,416.6666666666667,5.0,5.0
105550,4,4.0,0,27.0,1.0,3.0,0.0,9.0,1.0,400.0,5.0,5.0
105551,1,13.0,1,28.0,1.0,4.0,,3.0,1.0,208.33333333333334,3.0,4.0
105551,4,21.0,0,31.0,1.0,4.0,,7.0,1.0,375.0,4.0,4.0
105552,1,15.0,1,23.0,1.0,2.0,,1.0,2.0,173.79999999999998,3.0,3.0
105552,4,15.0,0,26.0,1.0,4.0,,1.0,6.0,,4.0,4.0
105553,4,77.0,0,30.0,1.0,3.0,,3.0,1.0,316.6666666666667,4.0,4.0
105557,4,3.0,0,25.0,2.0,4.0,,5.0,2.0,333.3333333333333,5.0,4.0
105560,2,5.0,0,25.0,1.0,2.0,,1.0,2.0,159.2008,3.0,3.0
105561,4,19.0,0,26.0,1.0,3.0,,9.0,1.0,625.0,5.0,4.0
105562,4,26.0,0,24.0,1.0,2.0,,2.0,3.0,171.36679999999998,4.0,4.0
105564,4,17.0,0,28.0,1.0,4.0,,6.0,1.0,333.3333333333333,4.0,4.0
105566,1,8.0,0,23.0,1.0,2.0,,1.0,3.0,151.5536,3.0,3.0
105567,1,31.0,1,23.0,1.0,4.0,,4.0,1.0,250.0,3.0,4.0
105567,4,4.0,0,26.0,1.0,4.0,,5.0,1.0,250.0,4.0,4.0
105568,4,26.0,0,28.0,2.0,4.0,,7.0,1.0,310.0,5.0,4.0
105570,4,22.0,0,25.0,2.0,4.0,,6.0,1.0,600.0,5.0,4.0
105571,2,11.0,1,22.0,2.0,2.0,,2.0,2.0,60.0,4.0,2.0
105571,3,11.0,1,23.0,2.0,4.0,5.0,2.0,3.0,40.0,5.0,3.0
105571,4,2.0,0,24.0,2.0,4.0,5.0,2.0,3.0,260.7,5.0,5.0
105574,1,7.0,1,23.0,1.0,2.0,,5.0,1.0,270.0,4.0,5.0
105574,2,12.0,1,24.0,1.0,4.0,0.0,7.0,1.0,300.0,3.0,4.0
105574,4,17.0,0,26.0,1.0,4.0,,9.0,1.0,500.0,5.0,5.0
105575,4,11.0,0,26.0,1.0,3.0,,9.0,1.0,400.0,4.0,5.0
105576,1,11.0,1,21.0,2.0,2.0,,2.0,2.0,147.73,4.0,2.0
105576,4,25.0,0,24.0,2.0,2.0,,7.0,1.0,200.0,2.0,3.0
105577,3,51.0,0,24.0,2.0,3.0,,9.0,1.0,250.0,5.0,4.0
105578,3,52.0,0,28.0,1.0,3.0,,9.0,1.0,300.0,4.0,4.0
105580,4,17.0,0,25.0,1.0,3.0,,3.0,1.0,250.0,4.0,4.0
105581,4,17.0,0,28.0,1.0,3.0,,4.0,1.0,341.6666666666667,4.0,4.0
105582,1,13.0,1,24.0,1.0,2.0,,1.0,2.0,200.0,5.0,4.0
105582,4,17.0,0,27.0,1.0,4.0,,2.0,1.0,200.0,5.0,5.0
105584,1,13.0,0,24.0,1.0,2.0,,9.0,1.0,200.0,4.0,4.0
105585,1,36.0,1,28.0,1.0,3.0,,5.0,1.0,200.0,4.0,5.0
105585,4,15.0,0,31.0,1.0,3.0,,3.0,1.0,300.0,4.0,5.0
105587,4,5.0,0,29.0,2.0,2.0,,1.0,5.0,1000.0,4.0,5.0
105588,4,18.0,0,29.0,2.0,1.0,,1.0,2.0,54.0,4.0,4.0
105589,2,96.0,1,28.0,2.0,3.0,,3.0,1.0,230.0,5.0,4.0
105589,4,3.0,0,30.0,2.0,3.0,,3.0,1.0,230.0,5.0,4.0
105590,4,9.0,0,23.0,2.0,4.0,,1.0,3.0,108.625,5.0,4.0
105598,3,14.0,1,25.0,2.0,4.0,,6.0,1.0,291.6666666666667,4.0,5.0
105598,4,0.0,0,26.0,2.0,4.0,0.0,6.0,1.0,316.6666666666667,5.0,4.0
105599,2,24.0,1,25.0,1.0,2.0,,5.0,1.0,280.0,4.0,3.0
105599,4,11.0,0,27.0,1.0,2.0,,5.0,1.0,380.0,3.0,3.0
105600,4,42.0,0,29.0,2.0,3.0,,3.0,1.0,350.0,5.0,5.0
105601,1,11.0,1,25.0,1.0,2.0,,5.0,2.0,200.0,1.0,2.0
105601,2,28.0,1,26.0,1.0,2.0,7.0,6.0,1.0,260.0,5.0,4.0
105602,4,56.0,0,29.0,2.0,4.0,,6.0,1.0,416.6666666666667,4.0,4.0
105603,4,58.0,0,30.0,1.0,4.0,,9.0,1.0,420.0,4.0,4.0
105604,1,37.0,1,24.0,1.0,2.0,,5.0,1.0,220.0,5.0,5.0
105604,4,22.0,0,27.0,1.0,2.0,,7.0,1.0,250.0,5.0,4.0
105606,4,113.0,0,30.0,1.0,3.0,,8.0,1.0,600.0,4.0,5.0
105607,2,48.0,1,28.0,1.0,3.0,,2.0,1.0,250.0,4.0,4.0
105607,4,15.0,0,30.0,1.0,3.0,,9.0,1.0,250.0,4.0,4.0
105608,4,68.0,0,31.0,1.0,4.0,,4.0,1.0,400.0,4.0,4.0
105609,4,63.0,0,28.0,2.0,4.0,,9.0,1.0,291.6666666666667,5.0,5.0
105612,4,63.0,0,31.0,2.0,4.0,,1.0,5.0,600.0,4.0,4.0
105613,4,5.0,0,28.0,1.0,2.0,,9.0,1.0,333.3333333333333,5.0,5.0
105614,4,24.0,0,25.0,2.0,4.0,,3.0,1.0,250.0,4.0,4.0
105615,4,30.0,0,28.0,2.0,4.0,,3.0,1.0,250.0,5.0,5.0
105616,3,1.0,0,23.0,1.0,4.0,,1.0,1.0,200.0,4.0,5.0
105619,4,14.0,0,24.0,2.0,4.0,,3.0,1.0,250.0,4.0,4.0
105620,4,39.0,0,29.0,1.0,4.0,,3.0,1.0,250.0,4.0,4.0
105621,1,9.0,1,19.0,2.0,2.0,,1.0,2.0,299.805,3.0,4.0
105621,2,18.0,1,20.0,2.0,2.0,6.0,1.0,2.0,51.0,4.0,4.0
105621,4,3.0,0,22.0,2.0,2.0,,2.0,1.0,85.0,5.0,5.0
105622,2,5.0,0,20.0,2.0,2.0,,1.0,1.0,200.0,4.0,4.0
105623,4,34.0,0,25.0,2.0,2.0,,1.0,1.0,220.0,5.0,5.0
105625,1,34.0,1,23.0,2.0,2.0,,1.0,2.0,49.0,3.0,4.0
105625,4,5.0,0,26.0,2.0,2.0,,2.0,1.0,220.0,4.0,5.0
105626,3,18.0,0,27.0,1.0,3.0,,8.0,2.0,220.0,5.0,4.0
105629,3,24.0,1,29.0,2.0,4.0,,9.0,1.0,300.0,3.0,4.0
105630,4,73.0,0,29.0,1.0,2.0,,9.0,1.0,300.0,5.0,5.0
105631,1,5.0,1,21.0,2.0,2.0,,3.0,1.0,200.0,4.0,3.0
105631,3,24.0,1,23.0,2.0,2.0,,3.0,1.0,230.0,4.0,4.0
105631,4,2.0,0,24.0,2.0,2.0,5.0,5.0,1.0,250.0,4.0,4.0
105632,4,3.0,0,23.0,2.0,4.0,,5.0,1.0,300.0,4.0,4.0
105633,4,42.0,0,31.0,1.0,4.0,,9.0,1.0,500.0,5.0,5.0
105634,4,51.0,0,31.0,1.0,3.0,,3.0,1.0,250.0,4.0,4.0
105635,1,4.0,1,22.0,1.0,2.0,,1.0,2.0,220.0,3.0,3.0
105635,3,27.0,1,24.0,1.0,2.0,,1.0,4.0,250.0,4.0,4.0
105637,3,10.0,0,26.0,2.0,2.0,,8.0,2.0,280.0,4.0,4.0
105638,3,15.0,1,24.0,2.0,2.0,,1.0,2.0,195.52499999999998,4.0,4.0
105638,4,7.0,0,25.0,2.0,4.0,2.0,5.0,1.0,300.0,4.0,4.0
105639,1,31.0,1,28.0,2.0,3.0,,2.0,1.0,200.0,4.0,5.0
105639,4,8.0,0,31.0,2.0,3.0,,4.0,1.0,200.0,4.0,5.0
105642,2,30.0,1,27.0,1.0,4.0,,4.0,1.0,200.0,4.0,4.0
105642,4,9.0,0,29.0,1.0,4.0,,4.0,1.0,220.0,4.0,4.0
105645,1,27.0,1,21.0,2.0,2.0,,1.0,2.0,,3.0,4.0
105645,4,3.0,0,24.0,2.0,3.0,,1.0,1.0,220.0,4.0,4.0
105649,1,6.0,0,23.0,1.0,2.0,,5.0,2.0,200.0,4.0,4.0
105659,4,39.0,0,30.0,2.0,4.0,,3.0,1.0,291.6666666666667,4.0,3.0
105661,4,30.0,0,26.0,2.0,4.0,,3.0,1.0,375.0,3.0,5.0
105662,3,28.0,1,27.0,1.0,4.0,,1.0,1.0,225.0,3.0,4.0
105662,4,5.0,0,28.0,1.0,4.0,4.0,3.0,1.0,250.0,4.0,3.0
105670,1,2.0,0,26.0,2.0,4.0,,4.0,1.0,208.33333333333334,3.0,3.0
105674,3,23.0,0,27.0,1.0,4.0,,6.0,1.0,233.33333333333334,3.0,3.0
105675,1,1.0,0,23.0,2.0,4.0,,9.0,1.0,166.66666666666666,4.0,4.0
105676,1,3.0,0,21.0,2.0,2.0,,5.0,2.0,150.0,5.0,5.0
105677,4,35.0,0,31.0,2.0,4.0,,4.0,1.0,250.0,4.0,4.0
105679,4,27.0,0,25.0,2.0,4.0,,5.0,1.0,250.0,4.0,4.0
105680,4,4.0,0,23.0,2.0,4.0,,6.0,1.0,270.0,4.0,4.0
105681,1,39.0,0,27.0,2.0,2.0,,2.0,1.0,183.33333333333334,4.0,4.0
105682,2,45.0,1,26.0,1.0,2.0,,9.0,1.0,208.33333333333334,4.0,4.0
105682,4,18.0,0,28.0,1.0,2.0,,2.0,2.0,300.0,3.0,3.0
105683,4,3.0,0,23.0,2.0,3.0,,2.0,1.0,208.33333333333334,4.0,4.0
105684,4,61.0,0,29.0,2.0,4.0,,2.0,1.0,275.0,4.0,4.0
105685,1,15.0,0,21.0,2.0,2.0,,1.0,5.0,100.0,4.0,4.0
105688,4,25.0,0,27.0,2.0,4.0,,5.0,2.0,250.0,3.0,4.0
105689,1,3.0,0,24.0,2.0,4.0,,9.0,1.0,291.6666666666667,5.0,5.0
105691,4,27.0,0,26.0,1.0,3.0,,9.0,1.0,483.3333333333333,4.0,4.0
105692,3,3.0,0,22.0,2.0,3.0,,2.0,1.0,233.33333333333334,4.0,4.0
105694,4,30.0,0,25.0,1.0,2.0,,3.0,1.0,375.0,4.0,5.0
105695,4,16.0,0,23.0,1.0,2.0,,2.0,3.0,171.36679999999998,3.0,4.0
105696,4,73.0,0,29.0,1.0,2.0,,9.0,1.0,358.3333333333333,4.0,5.0
105697,2,14.0,0,25.0,1.0,2.0,,7.0,2.0,300.0,2.0,4.0
105698,2,19.0,1,23.0,1.0,2.0,,1.0,2.0,159.2008,4.0,4.0
105698,4,12.0,0,25.0,1.0,4.0,,1.0,1.0,300.0,4.0,4.0
105699,4,51.0,0,28.0,2.0,4.0,,5.0,1.0,258.3333333333333,5.0,4.0
105700,4,1.0,0,29.0,2.0,4.0,,3.0,2.0,250.0,5.0,4.0
105701,4,51.0,0,29.0,2.0,4.0,,7.0,1.0,375.0,4.0,4.0
105702,4,27.0,0,26.0,2.0,4.0,,9.0,1.0,416.6666666666667,4.0,4.0
105704,1,88.0,1,26.0,2.0,2.0,,3.0,2.0,,3.0,3.0
105704,4,6.0,0,29.0,2.0,2.0,,1.0,1.0,200.0,3.0,3.0
105705,1,24.0,1,23.0,2.0,3.0,,3.0,2.0,180.0,3.0,3.0
105705,4,9.0,0,26.0,2.0,3.0,,9.0,1.0,183.33333333333334,4.0,4.0
105707,3,25.0,1,30.0,2.0,4.0,,1.0,1.0,233.33333333333334,4.0,4.0
105707,4,2.0,0,31.0,2.0,4.0,2.0,3.0,1.0,220.0,4.0,4.0
105708,3,15.0,1,22.0,1.0,2.0,,1.0,3.0,69.52,3.0,3.0
105709,4,33.0,0,26.0,1.0,2.0,,3.0,1.0,250.0,4.0,4.0
105711,4,75.0,0,27.0,2.0,3.0,,1.0,1.0,216.66666666666666,4.0,4.0
105712,4,51.0,0,27.0,2.0,2.0,,3.0,1.0,240.0,4.0,4.0
105713,4,133.0,0,30.0,1.0,2.0,,2.0,1.0,250.0,4.0,4.0
105714,4,31.0,0,26.0,1.0,3.0,,6.0,1.0,333.3333333333333,5.0,4.0
105715,2,20.0,1,21.0,2.0,2.0,,1.0,1.0,190.0,4.0,3.0
105715,4,4.0,0,23.0,2.0,2.0,,2.0,2.0,171.36679999999998,4.0,3.0
105716,2,3.0,0,26.0,2.0,5.0,,9.0,1.0,333.3333333333333,4.0,4.0
105717,4,19.0,0,28.0,2.0,3.0,,2.0,3.0,171.36679999999998,3.0,3.0
105718,4,2.0,0,24.0,1.0,3.0,,9.0,2.0,416.6666666666667,5.0,4.0
105719,1,7.0,1,20.0,2.0,2.0,,1.0,2.0,,3.0,3.0
105719,2,0.0,0,21.0,2.0,2.0,5.0,1.0,3.0,159.2008,3.0,3.0
105720,3,14.0,0,25.0,1.0,2.0,,1.0,3.0,167.19559999999998,3.0,4.0
