age,birth_year,sex,school_type,major_cat,occupation,firm_size,is_regular,income_now,income_now_start,income_first,is_first_job,job_seq,satis_overall,satis_growth,health,life_satis,happy,quit_reason,move_reason,survey,survey_year,changed_job,income_base,income_change_pct,occupation_name,occupation_scheme
25.75,1994.0,2,2,2,1,9,1,280.0,260.0,,1.0,,4.0,5.0,4.0,4.0,5.0,,,GOMS,2019,0.0,260.0,7.6923076923076925,경영·사무·금융·보험,KECO2018
28.166666666666668,1992.0,1,2,2,7,1,,250.0,250.0,180.0,2.0,2.0,5.0,5.0,4.0,7.0,7.0,4,,GOMS,2019,1.0,180.0,38.88888888888889,영업·판매·운전·운송,KECO2018
25.333333333333332,1995.0,2,2,2,1,3,1,250.0,233.0,166.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,4,9,GOMS,2019,1.0,166.0,50.602409638554214,경영·사무·금융·보험,KECO2018
27.416666666666668,1993.0,2,2,2,5,1,,80.0,80.0,,1.0,,4.0,5.0,4.0,5.0,5.0,,1,GOMS,2019,0.0,80.0,0.0,예술·디자인·방송·스포츠,KECO2018
25.083333333333332,1995.0,2,2,2,6,1,2,85.0,85.0,200.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,5,10,GOMS,2019,1.0,200.0,-50.0,미용·여행·숙박·음식·경비·청소,KECO2018
31.333333333333332,1989.0,1,2,2,1,7,1,270.0,200.0,,1.0,,3.0,3.0,5.0,5.0,5.0,,1,GOMS,2019,0.0,200.0,35.0,경영·사무·금융·보험,KECO2018
27.166666666666668,1993.0,1,2,2,5,3,1,100.0,80.0,150.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5,,GOMS,2019,1.0,150.0,-33.33333333333333,예술·디자인·방송·스포츠,KECO2018
26.0,1994.0,1,2,2,1,5,1,180.0,180.0,,1.0,,4.0,3.0,5.0,6.0,4.0,,,GOMS,2019,0.0,180.0,0.0,경영·사무·금융·보험,KECO2018
26.25,1994.0,1,2,2,7,6,1,200.0,180.0,,1.0,,3.0,3.0,3.0,6.0,6.0,,,GOMS,2019,0.0,180.0,11.11111111111111,영업·판매·운전·운송,KECO2018
25.666666666666668,1995.0,2,2,2,1,4,1,220.0,220.0,,1.0,,4.0,3.0,3.0,5.0,6.0,,,GOMS,2019,0.0,220.0,0.0,경영·사무·금융·보험,KECO2018
30.083333333333332,1990.0,1,2,2,2,6,1,300.0,200.0,,1.0,,3.0,3.0,3.0,4.0,4.0,,,GOMS,2019,0.0,200.0,50.0,연구·공학기술,KECO2018
26.5,1994.0,2,2,2,1,2,1,250.0,180.0,,1.0,,2.0,2.0,4.0,4.0,4.0,,14,GOMS,2019,0.0,180.0,38.88888888888889,경영·사무·금융·보험,KECO2018
27.083333333333332,1993.0,1,2,2,1,5,1,300.0,200.0,,1.0,,4.0,5.0,4.0,6.0,6.0,,,GOMS,2019,0.0,200.0,50.0,경영·사무·금융·보험,KECO2018
32.25,1988.0,1,2,2,1,5,1,190.0,190.0,230.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,11,,GOMS,2019,1.0,230.0,-17.391304347826086,경영·사무·금융·보험,KECO2018
25.166666666666668,1995.0,2,2,2,2,3,1,240.0,200.0,,1.0,,5.0,5.0,5.0,5.0,4.0,,,GOMS,2019,0.0,200.0,20.0,연구·공학기술,KECO2018
24.5,1996.0,2,2,2,1,6,2,162.0,158.0,,1.0,,3.0,3.0,3.0,4.0,3.0,,,GOMS,2019,0.0,158.0,2.5316455696202533,경영·사무·금융·보험,KECO2018
23.833333333333332,1996.0,2,2,2,1,5,1,200.0,200.0,185.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,5,,GOMS,2019,1.0,185.0,8.108108108108109,경영·사무·금융·보험,KECO2018
27.833333333333332,1992.0,1,2,2,7,1,2,170.0,170.0,200.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,14,2,GOMS,2019,1.0,200.0,-15.0,영업·판매·운전·운송,KECO2018
28.0,1992.0,1,2,2,1,2,1,210.0,200.0,,1.0,,4.0,3.0,4.0,5.0,6.0,,1,GOMS,2019,0.0,200.0,5.0,경영·사무·금융·보험,KECO2018
29.083333333333332,1991.0,1,2,2,1,8,1,280.0,280.0,,1.0,,3.0,3.0,4.0,1.0,7.0,,1,GOMS,2019,0.0,280.0,0.0,경영·사무·금융·보험,KECO2018
25.916666666666668,1994.0,2,2,2,1,9,2,230.0,230.0,,1.0,,4.0,4.0,5.0,6.0,5.0,,,GOMS,2019,0.0,230.0,0.0,경영·사무·금융·보험,KECO2018
29.25,1991.0,1,2,2,1,5,1,250.0,250.0,,1.0,,4.0,3.0,5.0,5.0,6.0,,,GOMS,2019,0.0,250.0,0.0,경영·사무·금융·보험,KECO2018
24.083333333333332,1996.0,1,2,2,3,9,2,217.0,170.0,,1.0,,5.0,4.0,3.0,5.0,5.0,,,GOMS,2019,0.0,170.0,27.647058823529413,교육·법률·복지·공공,KECO2018
27.25,1993.0,1,2,2,1,6,2,211.0,211.0,,1.0,,3.0,4.0,3.0,4.0,4.0,,5,GOMS,2019,0.0,211.0,0.0,경영·사무·금융·보험,KECO2018
24.333333333333332,1996.0,1,2,2,3,6,1,180.0,180.0,,1.0,,4.0,4.0,5.0,6.0,7.0,,,GOMS,2019,0.0,180.0,0.0,교육·법률·복지·공공,KECO2018
23.666666666666668,1997.0,2,2,2,1,2,1,180.0,180.0,,1.0,,2.0,4.0,5.0,6.0,7.0,,3,GOMS,2019,0.0,180.0,0.0,경영·사무·금융·보험,KECO2018
,1975.0,1,2,2,1,7,1,500.0,300.0,,1.0,,5.0,4.0,4.0,7.0,4.0,,,GOMS,2019,0.0,300.0,66.66666666666666,경영·사무·금융·보험,KECO2018
24.25,1996.0,1,2,2,3,,2,190.0,170.0,,1.0,,2.0,2.0,4.0,6.0,1.0,,,GOMS,2019,0.0,170.0,11.76470588235294,교육·법률·복지·공공,KECO2018
26.416666666666668,1994.0,2,2,2,1,6,1,330.0,290.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,10,GOMS,2019,0.0,290.0,13.793103448275861,경영·사무·금융·보험,KECO2018
43.416666666666664,1977.0,1,2,2,1,5,1,300.0,270.0,,1.0,,4.0,4.0,4.0,6.0,5.0,,,GOMS,2019,0.0,270.0,11.11111111111111,경영·사무·금융·보험,KECO2018
26.833333333333332,1993.0,2,2,2,1,6,2,200.0,200.0,,1.0,,3.0,3.0,4.0,5.0,5.0,,,GOMS,2019,0.0,200.0,0.0,경영·사무·금융·보험,KECO2018
,1973.0,2,2,2,6,3,1,50.0,,150.0,2.0,2.0,5.0,1.0,4.0,7.0,7.0,5,1,GOMS,2019,1.0,150.0,-50.0,미용·여행·숙박·음식·경비·청소,KECO2018
29.083333333333332,1991.0,2,2,2,1,8,1,250.0,200.0,,1.0,,4.0,3.0,3.0,5.0,4.0,,1,GOMS,2019,0.0,200.0,25.0,경영·사무·금융·보험,KECO2018
29.5,1991.0,1,2,2,1,8,1,400.0,400.0,,1.0,,4.0,4.0,4.0,5.0,5.0,,8,GOMS,2019,0.0,400.0,0.0,경영·사무·금융·보험,KECO2018
26.583333333333332,1994.0,1,2,2,3,5,1,250.0,170.0,,1.0,,5.0,4.0,5.0,7.0,7.0,,,GOMS,2019,0.0,170.0,47.05882352941176,교육·법률·복지·공공,KECO2018
25.166666666666668,1995.0,2,2,2,3,3,1,240.0,204.0,,1.0,,4.0,5.0,4.0,6.0,5.0,,,GOMS,2019,0.0,204.0,17.647058823529413,교육·법률·복지·공공,KECO2018
29.166666666666668,1991.0,1,2,2,1,7,1,300.0,300.0,420.0,2.0,2.0,4.0,3.0,4.0,6.0,5.0,5,,GOMS,2019,1.0,420.0,-28.57142857142857,경영·사무·금융·보험,KECO2018
24.833333333333332,1995.0,2,2,2,2,3,2,270.0,230.0,230.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,11,1,GOMS,2019,1.0,230.0,17.391304347826086,연구·공학기술,KECO2018
28.916666666666668,1991.0,1,2,2,1,4,1,210.0,190.0,,1.0,,3.0,3.0,4.0,5.0,2.0,,1,GOMS,2019,0.0,190.0,10.526315789473683,경영·사무·금융·보험,KECO2018
27.0,1993.0,1,2,2,2,9,2,180.0,180.0,,1.0,,4.0,5.0,3.0,5.0,5.0,,5,GOMS,2019,0.0,180.0,0.0,연구·공학기술,KECO2018
28.5,1992.0,1,2,2,1,4,1,250.0,250.0,,1.0,,5.0,5.0,5.0,7.0,6.0,,,GOMS,2019,0.0,250.0,0.0,경영·사무·금융·보험,KECO2018
28.416666666666668,1992.0,2,2,2,3,3,2,60.0,60.0,,2.0,2.0,3.0,2.0,3.0,3.0,4.0,10,1,GOMS,2019,1.0,,,교육·법률·복지·공공,KECO2018
28.666666666666668,1992.0,1,2,2,1,9,1,340.0,340.0,,1.0,,4.0,3.0,4.0,5.0,6.0,,10,GOMS,2019,0.0,340.0,0.0,경영·사무·금융·보험,KECO2018
24.666666666666668,1996.0,1,2,2,3,3,1,175.0,155.0,,1.0,,3.0,3.0,4.0,7.0,4.0,,,GOMS,2019,0.0,155.0,12.903225806451612,교육·법률·복지·공공,KECO2018
25.833333333333332,1994.0,1,2,2,1,1,1,200.0,200.0,,1.0,,3.0,2.0,5.0,5.0,6.0,,1,GOMS,2019,0.0,200.0,0.0,경영·사무·금융·보험,KECO2018
30.25,1990.0,1,2,2,1,2,1,250.0,250.0,168.0,2.0,3.0,5.0,5.0,4.0,6.0,5.0,1,,GOMS,2019,1.0,168.0,48.80952380952381,경영·사무·금융·보험,KECO2018
26.333333333333332,1994.0,2,2,2,7,2,2,50.0,50.0,,1.0,,4.0,4.0,4.0,5.0,5.0,,,GOMS,2019,0.0,50.0,0.0,영업·판매·운전·운송,KECO2018
27.666666666666668,1993.0,1,2,2,1,,2,170.0,170.0,,1.0,,4.0,4.0,2.0,1.0,4.0,,,GOMS,2019,0.0,170.0,0.0,경영·사무·금융·보험,KECO2018
29.916666666666668,1990.0,1,2,2,7,2,1,200.0,185.0,180.0,2.0,2.0,3.0,3.0,4.0,7.0,6.0,4,,GOMS,2019,1.0,180.0,11.11111111111111,영업·판매·운전·운송,KECO2018
,1962.0,1,2,2,9,9,1,500.0,,,1.0,,4.0,3.0,4.0,6.0,6.0,,,GOMS,2019,0.0,,,설치·정비·생산,KECO2018
27.333333333333332,1993.0,1,2,2,1,5,1,200.0,199.0,150.0,2.0,3.0,4.0,3.0,5.0,6.0,5.0,1,1,GOMS,2019,1.0,150.0,33.33333333333333,경영·사무·금융·보험,KECO2018
24.25,1996.0,2,2,2,5,3,1,250.0,250.0,,1.0,,4.0,5.0,4.0,6.0,4.0,,,GOMS,2019,0.0,250.0,0.0,예술·디자인·방송·스포츠,KECO2018
24.0,1996.0,2,2,2,1,3,1,200.0,180.0,,1.0,,4.0,4.0,4.0,5.0,7.0,,1,GOMS,2019,0.0,180.0,11.11111111111111,경영·사무·금융·보험,KECO2018
28.25,1992.0,1,2,2,1,5,1,179.0,179.0,140.0,2.0,3.0,5.0,5.0,5.0,7.0,6.0,11,,GOMS,2019,1.0,140.0,27.857142857142858,경영·사무·금융·보험,KECO2018
26.25,1994.0,1,2,2,1,2,1,240.0,216.0,220.0,2.0,3.0,3.0,2.0,4.0,6.0,5.0,10,,GOMS,2019,1.0,220.0,9.090909090909092,경영·사무·금융·보험,KECO2018
24.916666666666668,1995.0,2,2,2,5,5,1,250.0,250.0,,1.0,,4.0,5.0,5.0,7.0,6.0,,14,GOMS,2019,0.0,250.0,0.0,예술·디자인·방송·스포츠,KECO2018
25.416666666666668,1995.0,2,2,2,1,2,1,164.0,164.0,,1.0,,2.0,1.0,4.0,3.0,1.0,,1,GOMS,2019,0.0,164.0,0.0,경영·사무·금융·보험,KECO2018
26.416666666666668,1994.0,1,2,2,1,6,2,170.0,170.0,,1.0,,2.0,4.0,5.0,6.0,7.0,,,GOMS,2019,0.0,170.0,0.0,경영·사무·금융·보험,KECO2018
26.583333333333332,1994.0,1,2,2,1,3,1,200.0,180.0,208.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,5,,GOMS,2019,1.0,208.0,-3.8461538461538463,경영·사무·금융·보험,KECO2018
26.583333333333332,1994.0,1,2,2,1,6,2,185.0,185.0,100.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,11,,GOMS,2019,1.0,100.0,85.0,경영·사무·금융·보험,KECO2018
24.833333333333332,1995.0,2,2,2,1,3,1,190.0,190.0,,1.0,,3.0,3.0,3.0,6.0,6.0,,,GOMS,2019,0.0,190.0,0.0,경영·사무·금융·보험,KECO2018
24.083333333333332,1996.0,2,2,2,1,3,1,185.0,185.0,,1.0,,4.0,3.0,5.0,6.0,6.0,,,GOMS,2019,0.0,185.0,0.0,경영·사무·금융·보험,KECO2018
24.666666666666668,1996.0,2,2,2,1,8,1,180.0,160.0,,1.0,,2.0,3.0,5.0,1.0,2.0,,,GOMS,2019,0.0,160.0,12.5,경영·사무·금융·보험,KECO2018
27.583333333333332,1993.0,2,2,2,1,3,1,300.0,300.0,120.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,11,,GOMS,2019,1.0,120.0,150.0,경영·사무·금융·보험,KECO2018
27.416666666666668,1993.0,1,2,2,1,9,1,400.0,380.0,,1.0,,5.0,5.0,5.0,6.0,5.0,,,GOMS,2019,0.0,380.0,5.263157894736842,경영·사무·금융·보험,KECO2018
29.166666666666668,1991.0,1,2,2,1,9,1,300.0,300.0,,1.0,,3.0,3.0,2.0,5.0,7.0,,,GOMS,2019,0.0,300.0,0.0,경영·사무·금융·보험,KECO2018
24.0,1996.0,1,2,2,3,5,2,200.0,200.0,,1.0,,3.0,3.0,3.0,7.0,6.0,,,GOMS,2019,0.0,200.0,0.0,교육·법률·복지·공공,KECO2018
24.666666666666668,1996.0,2,2,2,1,6,2,187.0,187.0,,1.0,,3.0,3.0,4.0,7.0,6.0,,5,GOMS,2019,0.0,187.0,0.0,경영·사무·금융·보험,KECO2018
27.166666666666668,1993.0,1,2,2,1,5,1,200.0,180.0,,1.0,,4.0,4.0,3.0,5.0,3.0,,,GOMS,2019,0.0,180.0,11.11111111111111,경영·사무·금융·보험,KECO2018
23.916666666666668,1996.0,2,2,2,1,5,1,260.0,251.0,,1.0,,2.0,2.0,2.0,5.0,6.0,,3,GOMS,2019,0.0,251.0,3.5856573705179287,경영·사무·금융·보험,KECO2018
23.916666666666668,1996.0,2,2,2,1,5,1,180.0,160.0,,1.0,,4.0,3.0,4.0,6.0,6.0,,,GOMS,2019,0.0,160.0,12.5,경영·사무·금융·보험,KECO2018
24.583333333333332,1996.0,2,2,2,4,7,2,130.0,130.0,,1.0,,3.0,4.0,3.0,6.0,5.0,,,GOMS,2019,0.0,130.0,0.0,보건·의료,KECO2018
26.0,1994.0,1,2,2,1,4,1,270.0,270.0,,1.0,,4.0,3.0,3.0,6.0,5.0,,,GOMS,2019,0.0,270.0,0.0,경영·사무·금융·보험,KECO2018
26.916666666666668,1993.0,2,2,2,1,5,1,256.0,255.0,,1.0,,3.0,4.0,3.0,4.0,4.0,,1,GOMS,2019,0.0,255.0,0.39215686274509803,경영·사무·금융·보험,KECO2018
24.0,1996.0,2,2,2,1,2,1,200.0,180.0,,1.0,,4.0,4.0,5.0,6.0,5.0,,1,GOMS,2019,0.0,180.0,11.11111111111111,경영·사무·금융·보험,KECO2018
26.5,1994.0,2,2,2,1,3,1,271.0,240.0,,1.0,,2.0,2.0,4.0,3.0,4.0,,2,GOMS,2019,0.0,240.0,12.916666666666668,경영·사무·금융·보험,KECO2018
24.666666666666668,1996.0,2,2,2,2,6,1,235.0,200.0,,1.0,,4.0,5.0,2.0,7.0,7.0,,,GOMS,2019,0.0,200.0,17.5,연구·공학기술,KECO2018
25.666666666666668,1995.0,2,2,2,1,2,1,201.0,201.0,,1.0,,2.0,5.0,3.0,6.0,6.0,,9,GOMS,2019,0.0,201.0,0.0,경영·사무·금융·보험,KECO2018
27.333333333333332,1993.0,2,2,2,7,1,1,185.0,185.0,180.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,2,,GOMS,2019,1.0,180.0,2.7777777777777777,영업·판매·운전·운송,KECO2018
26.0,1994.0,2,2,2,1,4,1,340.0,290.0,,1.0,,3.0,3.0,3.0,4.0,4.0,,,GOMS,2019,0.0,290.0,17.24137931034483,경영·사무·금융·보험,KECO2018
25.166666666666668,1995.0,1,2,2,3,9,1,210.0,210.0,,1.0,,3.0,5.0,5.0,6.0,5.0,,2,GOMS,2019,0.0,210.0,0.0,교육·법률·복지·공공,KECO2018
25.416666666666668,1995.0,2,2,2,1,3,1,195.0,187.0,170.0,2.0,2.0,3.0,3.0,4.0,6.0,6.0,4,1,GOMS,2019,1.0,170.0,14.705882352941178,경영·사무·금융·보험,KECO2018
27.75,1992.0,1,2,2,1,3,1,220.0,200.0,,1.0,,5.0,4.0,5.0,7.0,6.0,,,GOMS,2019,0.0,200.0,10.0,경영·사무·금융·보험,KECO2018
25.75,1994.0,1,2,2,7,5,1,200.0,200.0,,1.0,,5.0,4.0,5.0,5.0,5.0,,,GOMS,2019,0.0,200.0,0.0,영업·판매·운전·운송,KECO2018
25.833333333333332,1994.0,2,2,2,6,2,2,150.0,150.0,,1.0,,3.0,4.0,2.0,4.0,5.0,,,GOMS,2019,0.0,150.0,0.0,미용·여행·숙박·음식·경비·청소,KECO2018
25.666666666666668,1995.0,1,2,2,2,6,1,230.0,220.0,250.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5,,GOMS,2019,1.0,250.0,-8.0,연구·공학기술,KECO2018
26.666666666666668,1994.0,2,2,2,3,6,1,165.0,165.0,,1.0,,4.0,5.0,5.0,7.0,7.0,,,GOMS,2019,0.0,165.0,0.0,교육·법률·복지·공공,KECO2018
27.333333333333332,1993.0,2,2,2,1,6,2,200.0,195.0,,1.0,,4.0,3.0,5.0,7.0,6.0,,,GOMS,2019,0.0,195.0,2.564102564102564,경영·사무·금융·보험,KECO2018
26.916666666666668,1993.0,1,2,2,1,5,1,260.0,250.0,,1.0,,2.0,3.0,4.0,3.0,3.0,,,GOMS,2019,0.0,250.0,4.0,경영·사무·금융·보험,KECO2018
25.416666666666668,1995.0,2,2,2,1,6,1,200.0,200.0,,1.0,,3.0,2.0,3.0,3.0,4.0,,2,GOMS,2019,0.0,200.0,0.0,경영·사무·금융·보험,KECO2018
25.666666666666668,1995.0,1,2,2,1,3,1,380.0,300.0,,1.0,,4.0,4.0,3.0,4.0,5.0,,,GOMS,2019,0.0,300.0,26.666666666666668,경영·사무·금융·보험,KECO2018
28.75,1991.0,1,2,2,1,3,1,300.0,300.0,,1.0,,3.0,3.0,4.0,4.0,4.0,,,GOMS,2019,0.0,300.0,0.0,경영·사무·금융·보험,KECO2018
26.166666666666668,1994.0,2,2,2,1,6,2,100.0,100.0,,1.0,,4.0,3.0,4.0,6.0,4.0,,1,GOMS,2019,0.0,100.0,0.0,경영·사무·금융·보험,KECO2018
28.583333333333332,1992.0,1,2,2,7,,1,380.0,380.0,,1.0,,3.0,4.0,4.0,5.0,7.0,,,GOMS,2019,0.0,380.0,0.0,영업·판매·운전·운송,KECO2018
27.333333333333332,1993.0,1,2,2,6,1,,350.0,300.0,,1.0,,4.0,5.0,4.0,5.0,6.0,,,GOMS,2019,0.0,300.0,16.666666666666664,미용·여행·숙박·음식·경비·청소,KECO2018
24.25,1996.0,2,2,2,3,9,2,100.0,100.0,,1.0,,4.0,3.0,4.0,6.0,7.0,,2,GOMS,2019,0.0,100.0,0.0,교육·법률·복지·공공,KECO2018
29.25,1991.0,1,2,2,1,6,1,250.0,180.0,,1.0,,4.0,3.0,4.0,5.0,5.0,,1,GOMS,2019,0.0,180.0,38.88888888888889,경영·사무·금융·보험,KECO2018
28.583333333333332,1992.0,1,2,2,7,6,1,270.0,250.0,,1.0,,4.0,4.0,4.0,6.0,5.0,,,GOMS,2019,0.0,250.0,8.0,영업·판매·운전·운송,KECO2018
25.083333333333332,1995.0,2,2,2,1,4,1,190.0,150.0,,1.0,,4.0,4.0,4.0,5.0,6.0,,,GOMS,2019,0.0,150.0,26.666666666666668,경영·사무·금융·보험,KECO2018
26.916666666666668,1993.0,1,2,2,1,6,1,220.0,200.0,,1.0,,4.0,4.0,4.0,6.0,5.0,,,GOMS,2019,0.0,200.0,10.0,경영·사무·금융·보험,KECO2018
25.833333333333332,1994.0,1,2,2,1,8,1,235.0,225.0,,1.0,,3.0,3.0,4.0,5.0,5.0,,,GOMS,2019,0.0,225.0,4.444444444444445,경영·사무·금융·보험,KECO2018
25.583333333333332,1995.0,1,2,2,7,1,1,200.0,200.0,,1.0,,3.0,2.0,4.0,5.0,5.0,,,GOMS,2019,0.0,200.0,0.0,영업·판매·운전·운송,KECO2018
24.833333333333332,1995.0,2,2,2,2,4,1,200.0,190.0,,1.0,,4.0,3.0,4.0,6.0,6.0,,,GOMS,2019,0.0,190.0,5.263157894736842,연구·공학기술,KECO2018
28.0,1992.0,1,2,2,1,2,1,237.0,223.0,,1.0,,2.0,2.0,3.0,4.0,4.0,,1,GOMS,2019,0.0,223.0,6.278026905829597,경영·사무·금융·보험,KECO2018
26.583333333333332,1994.0,1,2,2,1,1,1,200.0,180.0,,1.0,,3.0,3.0,3.0,5.0,4.0,,,GOMS,2019,0.0,180.0,11.11111111111111,경영·사무·금융·보험,KECO2018
24.583333333333332,1996.0,1,2,2,3,,2,190.0,150.0,,1.0,,3.0,3.0,3.0,4.0,4.0,,3,GOMS,2019,0.0,150.0,26.666666666666668,교육·법률·복지·공공,KECO2018
28.583333333333332,1992.0,1,2,2,1,1,1,220.0,220.0,,1.0,,3.0,3.0,4.0,5.0,6.0,,14,GOMS,2019,0.0,220.0,0.0,경영·사무·금융·보험,KECO2018
25.25,1995.0,2,2,2,1,3,2,180.0,180.0,,1.0,,4.0,4.0,4.0,6.0,5.0,,,GOMS,2019,0.0,180.0,0.0,경영·사무·금융·보험,KECO2018
28.833333333333332,1991.0,1,2,2,1,3,1,200.0,200.0,200.0,2.0,2.0,3.0,3.0,4.0,6.0,7.0,11,,GOMS,2019,1.0,200.0,0.0,경영·사무·금융·보험,KECO2018
28.083333333333332,1992.0,1,2,2,3,8,1,300.0,300.0,,1.0,,3.0,2.0,3.0,7.0,5.0,,,GOMS,2019,0.0,300.0,0.0,교육·법률·복지·공공,KECO2018
29.833333333333332,1990.0,1,2,2,1,6,1,250.0,210.0,,1.0,,4.0,5.0,5.0,7.0,4.0,,,GOMS,2019,0.0,210.0,19.047619047619047,경영·사무·금융·보험,KECO2018
27.5,1993.0,2,2,2,3,8,1,230.0,160.0,,1.0,,3.0,3.0,3.0,3.0,3.0,,,GOMS,2019,0.0,160.0,43.75,교육·법률·복지·공공,KECO2018
24.583333333333332,1996.0,2,2,2,1,6,1,200.0,200.0,60.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,11,1,GOMS,2019,1.0,60.0,200.0,경영·사무·금융·보험,KECO2018
26.583333333333332,1994.0,2,2,2,3,3,1,200.0,200.0,216.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,11,4,GOMS,2019,1.0,216.0,-7.4074074074074066,교육·법률·복지·공공,KECO2018
29.083333333333332,1991.0,1,2,2,1,3,1,280.0,280.0,,1.0,,3.0,3.0,4.0,5.0,4.0,,,GOMS,2019,0.0,280.0,0.0,경영·사무·금융·보험,KECO2018
26.083333333333332,1994.0,1,2,2,7,,1,420.0,410.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,,GOMS,2019,0.0,410.0,2.4390243902439024,영업·판매·운전·운송,KECO2018
28.333333333333332,1992.0,2,2,2,1,7,1,205.0,195.0,220.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,10,1,GOMS,2019,1.0,220.0,-6.8181818181818175,경영·사무·금융·보험,KECO2018
27.666666666666668,1993.0,1,2,2,1,3,1,150.0,350.0,80.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,5,,GOMS,2019,1.0,80.0,87.5,경영·사무·금융·보험,KECO2018
25.0,1995.0,2,2,2,6,6,2,130.0,130.0,,1.0,,3.0,3.0,3.0,4.0,4.0,,,GOMS,2019,0.0,130.0,0.0,미용·여행·숙박·음식·경비·청소,KECO2018
28.5,1992.0,2,2,2,3,2,1,210.0,175.0,,1.0,,3.0,2.0,4.0,5.0,4.0,,1,GOMS,2019,0.0,175.0,20.0,교육·법률·복지·공공,KECO2018
24.083333333333332,1996.0,2,2,2,1,,2,137.0,137.0,,1.0,,4.0,4.0,2.0,5.0,4.0,,5,GOMS,2019,0.0,137.0,0.0,경영·사무·금융·보험,KECO2018
26.333333333333332,1994.0,2,2,2,1,7,1,250.0,200.0,,1.0,,4.0,4.0,4.0,4.0,5.0,,,GOMS,2019,0.0,200.0,25.0,경영·사무·금융·보험,KECO2018
32.5,1988.0,1,2,2,7,5,2,240.0,240.0,90.0,2.0,6.0,2.0,2.0,2.0,4.0,3.0,13,1,GOMS,2019,1.0,90.0,166.66666666666669,영업·판매·운전·운송,KECO2018
27.0,1993.0,1,2,2,3,4,1,350.0,350.0,,1.0,,4.0,3.0,3.0,5.0,5.0,,,GOMS,2019,0.0,350.0,0.0,교육·법률·복지·공공,KECO2018
26.25,1994.0,2,2,2,7,1,2,165.0,165.0,,2.0,3.0,4.0,3.0,3.0,3.0,4.0,13,,GOMS,2019,1.0,,,영업·판매·운전·운송,KECO2018
27.333333333333332,1993.0,1,2,2,7,3,1,190.0,190.0,,1.0,,2.0,3.0,2.0,4.0,4.0,,,GOMS,2019,0.0,190.0,0.0,영업·판매·운전·운송,KECO2018
28.833333333333332,1991.0,1,2,2,7,1,2,200.0,200.0,,1.0,,5.0,5.0,4.0,7.0,7.0,,,GOMS,2019,0.0,200.0,0.0,영업·판매·운전·운송,KECO2018
24.5,1996.0,2,2,2,1,2,1,200.0,200.0,,1.0,,4.0,3.0,4.0,6.0,5.0,,,GOMS,2019,0.0,200.0,0.0,경영·사무·금융·보험,KECO2018
26.333333333333332,1994.0,1,2,2,1,1,1,185.0,180.0,180.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,11,,GOMS,2019,1.0,180.0,2.7777777777777777,경영·사무·금융·보험,KECO2018
26.583333333333332,1994.0,2,2,2,3,2,1,185.0,185.0,,1.0,,4.0,4.0,4.0,7.0,6.0,,,GOMS,2019,0.0,185.0,0.0,교육·법률·복지·공공,KECO2018
26.083333333333332,1994.0,2,2,2,3,9,1,240.0,220.0,,1.0,,4.0,4.0,3.0,5.0,3.0,,,GOMS,2019,0.0,220.0,9.090909090909092,교육·법률·복지·공공,KECO2018
24.5,1996.0,2,2,2,3,3,1,190.0,190.0,,1.0,,4.0,4.0,2.0,1.0,4.0,,,GOMS,2019,0.0,190.0,0.0,교육·법률·복지·공공,KECO2018
26.25,1994.0,2,2,2,3,4,1,200.0,200.0,180.0,2.0,2.0,3.0,2.0,4.0,5.0,6.0,5,,GOMS,2019,1.0,180.0,11.11111111111111,교육·법률·복지·공공,KECO2018
26.583333333333332,1994.0,2,2,2,7,7,2,82.0,82.0,60.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,4,2,GOMS,2019,1.0,60.0,36.666666666666664,영업·판매·운전·운송,KECO2018
24.416666666666668,1996.0,2,2,2,3,4,2,240.0,220.0,,1.0,,4.0,1.0,4.0,5.0,4.0,,,GOMS,2019,0.0,220.0,9.090909090909092,교육·법률·복지·공공,KECO2018
26.333333333333332,1994.0,1,2,2,3,4,1,200.0,200.0,,1.0,,4.0,4.0,4.0,7.0,6.0,,,GOMS,2019,0.0,200.0,0.0,교육·법률·복지·공공,KECO2018
24.0,1996.0,1,2,2,3,3,1,190.0,190.0,,1.0,,4.0,4.0,3.0,4.0,4.0,,14,GOMS,2019,0.0,190.0,0.0,교육·법률·복지·공공,KECO2018
