year,emp_type,ksic_section,industry,item,unit,value
2022,정규근로자,B,광업,소정실근로시간,시간,163.6
2022,정규근로자,B,광업,초과근로시간,시간,20.0
2022,정규근로자,B,광업,휴일근로시간,시간,8.9
2022,정규근로자,B,광업,시간당임금총액,원,25401.0
2022,정규근로자,B,광업,시간당정액급여,원,22580.0
2022,정규근로자,B,광업,월임금총액,천원,4479.0
2022,정규근로자,B,광업,월급여액,천원,4065.0
2022,정규근로자,B,광업,정액급여,천원,3618.0
2022,정규근로자,B,광업,초과급여,천원,447.0
2022,정규근로자,B,광업,전년도 연간특별급여/12개월,천원,414.0
2022,정규근로자,B,광업,전년도 연간특별급여,천원,4969.0
2023,정규근로자,B,광업,총근로일수,일,22.3
2023,정규근로자,B,광업,총근로시간,시간,187.7
2023,정규근로자,B,광업,소정실근로시간,시간,170.1
2023,정규근로자,B,광업,초과근로시간,시간,17.6
2023,정규근로자,B,광업,휴일근로시간,시간,6.5
2023,정규근로자,B,광업,시간당임금총액,원,25560.0
2023,정규근로자,B,광업,시간당정액급여,원,22676.0
2023,정규근로자,B,광업,월임금총액,천원,4598.0
2023,정규근로자,B,광업,월급여액,천원,4149.0
2023,정규근로자,B,광업,정액급여,천원,3729.0
2023,정규근로자,B,광업,초과급여,천원,419.0
2023,정규근로자,B,광업,전년도 연간특별급여/12개월,천원,449.0
2023,정규근로자,B,광업,전년도 연간특별급여,천원,5392.0
2024,정규근로자,B,광업,총근로일수,일,20.9
2024,정규근로자,B,광업,총근로시간,시간,176.7
2024,정규근로자,B,광업,소정실근로시간,시간,158.2
2024,정규근로자,B,광업,초과근로시간,시간,18.5
2024,정규근로자,B,광업,휴일근로시간,시간,7.3
2024,정규근로자,B,광업,시간당임금총액,원,28003.0
2024,정규근로자,B,광업,시간당정액급여,원,25167.0
2024,정규근로자,B,광업,월임금총액,천원,4801.0
2024,정규근로자,B,광업,월급여액,천원,4332.0
2024,정규근로자,B,광업,정액급여,천원,3928.0
2024,정규근로자,B,광업,초과급여,천원,404.0
2024,정규근로자,B,광업,전년도 연간특별급여/12개월,천원,469.0
2024,정규근로자,B,광업,전년도 연간특별급여,천원,5623.0
2025,정규근로자,B,광업,총근로일수,일,20.9
2025,정규근로자,B,광업,총근로시간,시간,178.1
2025,정규근로자,B,광업,소정실근로시간,시간,157.9
2025,정규근로자,B,광업,초과근로시간,시간,20.2
2025,정규근로자,B,광업,휴일근로시간,시간,8.7
2025,정규근로자,B,광업,시간당임금총액,원,29392.0
2025,정규근로자,B,광업,시간당정액급여,원,26041.0
2025,정규근로자,B,광업,월임금총액,천원,5047.0
2025,정규근로자,B,광업,월급여액,천원,4548.0
2025,정규근로자,B,광업,정액급여,천원,4048.0
2025,정규근로자,B,광업,초과급여,천원,500.0
2025,정규근로자,B,광업,전년도 연간특별급여/12개월,천원,499.0
2025,정규근로자,B,광업,전년도 연간특별급여,천원,5993.0
2020,정규근로자,C,제조업,총근로일수,일,21.9
2020,정규근로자,C,제조업,총근로시간,시간,185.1
2020,정규근로자,C,제조업,소정실근로시간,시간,170.8
2020,정규근로자,C,제조업,초과근로시간,시간,14.3
2020,정규근로자,C,제조업,휴일근로시간,시간,3.7
2020,정규근로자,C,제조업,시간당임금총액,원,21216.0
2020,정규근로자,C,제조업,시간당정액급여,원,17851.0
2020,정규근로자,C,제조업,월임금총액,천원,3864.0
2020,정규근로자,C,제조업,월급여액,천원,3328.0
2020,정규근로자,C,제조업,정액급여,천원,3019.0
2020,정규근로자,C,제조업,초과급여,천원,308.0
2020,정규근로자,C,제조업,전년도 연간특별급여/12개월,천원,536.0
2020,정규근로자,C,제조업,전년도 연간특별급여,천원,6435.0
2021,정규근로자,C,제조업,총근로일수,일,22.2
2021,정규근로자,C,제조업,총근로시간,시간,188.0
2021,정규근로자,C,제조업,소정실근로시간,시간,172.4
2021,정규근로자,C,제조업,초과근로시간,시간,15.7
2021,정규근로자,C,제조업,휴일근로시간,시간,4.2
2021,정규근로자,C,제조업,시간당임금총액,원,21656.0
2021,정규근로자,C,제조업,시간당정액급여,원,18407.0
2021,정규근로자,C,제조업,월임금총액,천원,4012.0
2021,정규근로자,C,제조업,월급여액,천원,3504.0
2021,정규근로자,C,제조업,정액급여,천원,3141.0
2021,정규근로자,C,제조업,초과급여,천원,363.0
2021,정규근로자,C,제조업,전년도 연간특별급여/12개월,천원,508.0
2021,정규근로자,C,제조업,전년도 연간특별급여,천원,6093.0
2022,정규근로자,C,제조업,총근로일수,일,20.7
2022,정규근로자,C,제조업,총근로시간,시간,176.6
2022,정규근로자,C,제조업,소정실근로시간,시간,159.5
2022,정규근로자,C,제조업,초과근로시간,시간,17.0
2022,정규근로자,C,제조업,휴일근로시간,시간,5.4
2022,정규근로자,C,제조업,시간당임금총액,원,24914.0
2022,정규근로자,C,제조업,시간당정액급여,원,20760.0
2022,정규근로자,C,제조업,월임금총액,천원,4326.0
2022,정규근로자,C,제조업,월급여액,천원,3704.0
2022,정규근로자,C,제조업,정액급여,천원,3283.0
2022,정규근로자,C,제조업,초과급여,천원,421.0
2022,정규근로자,C,제조업,전년도 연간특별급여/12개월,천원,622.0
2022,정규근로자,C,제조업,전년도 연간특별급여,천원,7463.0
2023,정규근로자,C,제조업,총근로일수,일,21.2
2023,정규근로자,C,제조업,총근로시간,시간,180.6
2023,정규근로자,C,제조업,소정실근로시간,시간,164.6
2023,정규근로자,C,제조업,초과근로시간,시간,16.0
2023,정규근로자,C,제조업,휴일근로시간,시간,5.0
2023,정규근로자,C,제조업,시간당임금총액,원,25756.0
2023,정규근로자,C,제조업,시간당정액급여,원,21366.0
2023,정규근로자,C,제조업,월임금총액,천원,4574.0
2023,정규근로자,C,제조업,월급여액,천원,3890.0
2023,정규근로자,C,제조업,정액급여,천원,3487.0
2023,정규근로자,C,제조업,초과급여,천원,403.0
2023,정규근로자,C,제조업,전년도 연간특별급여/12개월,천원,684.0
2023,정규근로자,C,제조업,전년도 연간특별급여,천원,8203.0
2024,정규근로자,C,제조업,총근로일수,일,19.7
2024,정규근로자,C,제조업,총근로시간,시간,168.1
2024,정규근로자,C,제조업,소정실근로시간,시간,151.9
2024,정규근로자,C,제조업,초과근로시간,시간,16.2
2024,정규근로자,C,제조업,휴일근로시간,시간,5.3
2024,정규근로자,C,제조업,시간당임금총액,원,28748.0
2024,정규근로자,C,제조업,시간당정액급여,원,24347.0
2024,정규근로자,C,제조업,월임금총액,천원,4763.0
2024,정규근로자,C,제조업,월급여액,천원,4094.0
2024,정규근로자,C,제조업,정액급여,천원,3666.0
2024,정규근로자,C,제조업,초과급여,천원,428.0
2024,정규근로자,C,제조업,전년도 연간특별급여/12개월,천원,669.0
2024,정규근로자,C,제조업,전년도 연간특별급여,천원,8022.0
2025,정규근로자,C,제조업,총근로일수,일,19.6
2025,정규근로자,C,제조업,총근로시간,시간,168.5
2025,정규근로자,C,제조업,소정실근로시간,시간,151.4
2025,정규근로자,C,제조업,초과근로시간,시간,17.1
2025,정규근로자,C,제조업,휴일근로시간,시간,5.8
2025,정규근로자,C,제조업,시간당임금총액,원,29423.0
2025,정규근로자,C,제조업,시간당정액급여,원,25062.0
2025,정규근로자,C,제조업,월임금총액,천원,4887.0
2025,정규근로자,C,제조업,월급여액,천원,4243.0
2025,정규근로자,C,제조업,정액급여,천원,3761.0
2025,정규근로자,C,제조업,초과급여,천원,482.0
2025,정규근로자,C,제조업,전년도 연간특별급여/12개월,천원,644.0
2025,정규근로자,C,제조업,전년도 연간특별급여,천원,7727.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,21.2
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,178.8
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,169.4
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,9.4
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,1.6
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,36448.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,27469.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,6421.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,4935.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,4604.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,331.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,1486.0
2020,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,17837.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,21.3
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,178.8
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,168.5
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,10.3
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,2.5
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,37275.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,27832.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,6592.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,5020.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,4652.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,367.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,1572.0
2021,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,18864.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,20.3
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,169.7
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,161.3
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,8.3
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,2.6
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,39512.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,30175.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,6629.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,5156.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,4815.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,341.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,1473.0
2022,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,17676.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,20.8
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,174.4
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,165.8
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,8.5
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,2.1
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,39164.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,30244.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,6768.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,5302.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,4981.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,321.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,1466.0
2023,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,17590.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,19.5
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,163.6
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,156.4
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,7.2
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,1.5
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,42476.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,32881.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,6902.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,5424.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,5122.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,302.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,1477.0
2024,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,17727.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로일수,일,19.1
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",총근로시간,시간,161.4
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",소정실근로시간,시간,153.5
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과근로시간,시간,8.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",휴일근로시간,시간,1.8
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당임금총액,원,45791.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",시간당정액급여,원,34084.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월임금총액,천원,7298.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",월급여액,천원,5486.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",정액급여,천원,5197.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",초과급여,천원,290.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여/12개월,천원,1811.0
2025,정규근로자,D,"전기, 가스, 증기 및 공기 조절 공급업",전년도 연간특별급여,천원,21735.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,22.9
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,190.1
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,177.1
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,13.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,4.6
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,20413.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,18010.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,3834.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3507.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3176.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,330.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,328.0
2020,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3932.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,22.8
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,189.3
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,176.6
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,12.7
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,3.8
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,21357.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,19063.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,3965.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3652.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3323.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,329.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,313.0
2021,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3759.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,21.5
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,181.5
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,166.9
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,14.6
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,4.8
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,23428.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,20974.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,4183.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3826.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3481.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,345.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,357.0
2022,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,4282.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,22.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,183.3
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,170.8
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,12.5
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,5.1
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,23247.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,20693.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,4210.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3874.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3512.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,362.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,336.0
2023,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,4037.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,20.7
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,172.4
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,158.3
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,14.1
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,6.2
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,25921.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,23219.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,4415.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,4058.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3649.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,409.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,357.0
2024,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,4282.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,20.5
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,171.8
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,157.2
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,14.7
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,6.8
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,26574.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,23771.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,4507.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,4165.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3709.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,456.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,342.0
2025,정규근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,4107.0
2020,정규근로자,F,건설업,총근로일수,일,22.1
2020,정규근로자,F,건설업,총근로시간,시간,177.9
2020,정규근로자,F,건설업,소정실근로시간,시간,173.4
2020,정규근로자,F,건설업,초과근로시간,시간,4.6
2020,정규근로자,F,건설업,휴일근로시간,시간,1.1
2020,정규근로자,F,건설업,시간당임금총액,원,19786.0
2020,정규근로자,F,건설업,시간당정액급여,원,18566.0
2020,정규근로자,F,건설업,월임금총액,천원,3532.0
2020,정규근로자,F,건설업,월급여액,천원,3329.0
2020,정규근로자,F,건설업,정액급여,천원,3216.0
2020,정규근로자,F,건설업,초과급여,천원,112.0
2020,정규근로자,F,건설업,전년도 연간특별급여/12개월,천원,203.0
2020,정규근로자,F,건설업,전년도 연간특별급여,천원,2435.0
2021,정규근로자,F,건설업,총근로일수,일,22.0
2021,정규근로자,F,건설업,총근로시간,시간,178.1
2021,정규근로자,F,건설업,소정실근로시간,시간,173.4
2021,정규근로자,F,건설업,초과근로시간,시간,4.7
2021,정규근로자,F,건설업,휴일근로시간,시간,1.1
2021,정규근로자,F,건설업,시간당임금총액,원,20625.0
2021,정규근로자,F,건설업,시간당정액급여,원,19396.0
2021,정규근로자,F,건설업,월임금총액,천원,3689.0
2021,정규근로자,F,건설업,월급여액,천원,3492.0
2021,정규근로자,F,건설업,정액급여,천원,3360.0
2021,정규근로자,F,건설업,초과급여,천원,132.0
2021,정규근로자,F,건설업,전년도 연간특별급여/12개월,천원,197.0
2021,정규근로자,F,건설업,전년도 연간특별급여,천원,2370.0
2022,정규근로자,F,건설업,총근로일수,일,20.4
2022,정규근로자,F,건설업,총근로시간,시간,165.5
2022,정규근로자,F,건설업,소정실근로시간,시간,160.4
2022,정규근로자,F,건설업,초과근로시간,시간,5.0
2022,정규근로자,F,건설업,휴일근로시간,시간,1.3
2022,정규근로자,F,건설업,시간당임금총액,원,23678.0
2022,정규근로자,F,건설업,시간당정액급여,원,22313.0
2022,정규근로자,F,건설업,월임금총액,천원,3936.0
2022,정규근로자,F,건설업,월급여액,천원,3716.0
2022,정규근로자,F,건설업,정액급여,천원,3577.0
2022,정규근로자,F,건설업,초과급여,천원,139.0
2022,정규근로자,F,건설업,전년도 연간특별급여/12개월,천원,219.0
2022,정규근로자,F,건설업,전년도 연간특별급여,천원,2632.0
2023,정규근로자,F,건설업,총근로일수,일,21.2
2023,정규근로자,F,건설업,총근로시간,시간,173.3
2023,정규근로자,F,건설업,소정실근로시간,시간,167.2
2023,정규근로자,F,건설업,초과근로시간,시간,6.1
2023,정규근로자,F,건설업,휴일근로시간,시간,1.4
2023,정규근로자,F,건설업,시간당임금총액,원,24069.0
2023,정규근로자,F,건설업,시간당정액급여,원,22670.0
2023,정규근로자,F,건설업,월임금총액,천원,4197.0
2023,정규근로자,F,건설업,월급여액,천원,3966.0
2023,정규근로자,F,건설업,정액급여,천원,3787.0
2023,정규근로자,F,건설업,초과급여,천원,180.0
2023,정규근로자,F,건설업,전년도 연간특별급여/12개월,천원,230.0
2023,정규근로자,F,건설업,전년도 연간특별급여,천원,2761.0
2024,정규근로자,F,건설업,총근로일수,일,19.5
2024,정규근로자,F,건설업,총근로시간,시간,159.2
2024,정규근로자,F,건설업,소정실근로시간,시간,153.3
2024,정규근로자,F,건설업,초과근로시간,시간,5.9
2024,정규근로자,F,건설업,휴일근로시간,시간,1.6
2024,정규근로자,F,건설업,시간당임금총액,원,26081.0
2024,정규근로자,F,건설업,시간당정액급여,원,24806.0
2024,정규근로자,F,건설업,월임금총액,천원,4165.0
2024,정규근로자,F,건설업,월급여액,천원,3966.0
2024,정규근로자,F,건설업,정액급여,천원,3793.0
2024,정규근로자,F,건설업,초과급여,천원,173.0
2024,정규근로자,F,건설업,전년도 연간특별급여/12개월,천원,199.0
2024,정규근로자,F,건설업,전년도 연간특별급여,천원,2390.0
2025,정규근로자,F,건설업,총근로일수,일,19.4
2025,정규근로자,F,건설업,총근로시간,시간,157.7
2025,정규근로자,F,건설업,소정실근로시간,시간,152.3
2025,정규근로자,F,건설업,초과근로시간,시간,5.4
2025,정규근로자,F,건설업,휴일근로시간,시간,1.5
2025,정규근로자,F,건설업,시간당임금총액,원,26732.0
2025,정규근로자,F,건설업,시간당정액급여,원,25462.0
2025,정규근로자,F,건설업,월임금총액,천원,4239.0
2025,정규근로자,F,건설업,월급여액,천원,4034.0
2025,정규근로자,F,건설업,정액급여,천원,3876.0
2025,정규근로자,F,건설업,초과급여,천원,159.0
