year,ksic_section,industry,owner_group,소멸,소멸률,신생,신생률,활동
2017,Q,보건업 및 사회복지 서비스업,계,3111.0,4.2,5161.0,7.0,73574.0
2017,Q,보건업 및 사회복지 서비스업,남자,2234.0,3.7,3748.0,6.2,60269.0
2017,Q,보건업 및 사회복지 서비스업,여자,877.0,6.6,1413.0,10.6,13305.0
2017,Q,보건업 및 사회복지 서비스업,연령미상,1.0,25.0,,,4.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",30대,5192.0,19.5,8058.0,30.2,26658.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",30대 미만,1455.0,22.9,2754.0,43.3,6366.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",40대,6577.0,18.5,8344.0,23.4,35631.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",50대,6322.0,16.3,6766.0,17.4,38868.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",60대,2375.0,15.1,2088.0,13.3,15757.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",70대 이상,612.0,16.1,400.0,10.5,3801.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",계,22534.0,17.7,28416.0,22.4,127124.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",남자,12196.0,17.8,15938.0,23.2,68672.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",여자,10338.0,17.7,12478.0,21.3,58452.0
2017,R,"예술, 스포츠 및 여가관련 서비스업",연령미상,1.0,2.3,6.0,14.0,43.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대,7526.0,14.8,12644.0,24.8,50895.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대 미만,2072.0,19.2,4741.0,43.9,10799.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",40대,10275.0,11.0,13102.0,14.0,93479.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",50대,8653.0,10.9,8449.0,10.6,79463.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",60대,4184.0,12.0,3213.0,9.2,34888.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",70대 이상,1147.0,15.8,612.0,8.4,7267.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",계,33859.0,12.2,42770.0,15.4,276837.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",남자,14501.0,11.6,16941.0,13.5,125028.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",여자,19358.0,12.8,25829.0,17.0,151809.0
2017,S,"협회 및 단체, 수리 및 기타 개인서비스업",연령미상,2.0,4.3,9.0,19.6,46.0
2017,전체,전체,30대,130790.0,15.4,209871.0,24.8,846549.0
2017,전체,전체,30대 미만,39867.0,21.4,77302.0,41.4,186646.0
2017,전체,전체,40대,192371.0,11.3,272672.0,16.0,1708997.0
2017,전체,전체,50대,191491.0,9.9,231088.0,11.9,1934405.0
2017,전체,전체,60대,104330.0,10.1,99502.0,9.6,1036285.0
2017,전체,전체,70대 이상,45667.0,12.0,30586.0,8.1,379660.0
2017,전체,전체,계,705069.0,11.6,921836.0,15.1,6098631.0
2017,전체,전체,남자,377457.0,10.0,498926.0,13.3,3761090.0
2017,전체,전체,여자,327612.0,14.0,422910.0,18.1,2337541.0
2017,전체,전체,연령미상,553.0,9.1,815.0,13.4,6089.0
2018,A,"농업, 임업 및 어업",30대,532.0,13.7,903.0,23.2,3884.0
2018,A,"농업, 임업 및 어업",30대 미만,142.0,17.0,279.0,33.4,836.0
2018,A,"농업, 임업 및 어업",40대,1139.0,13.9,1599.0,19.5,8194.0
2018,A,"농업, 임업 및 어업",50대,2127.0,12.8,2508.0,15.1,16620.0
2018,A,"농업, 임업 및 어업",60대,2155.0,15.1,1688.0,11.8,14255.0
2018,A,"농업, 임업 및 어업",70대 이상,935.0,21.6,539.0,12.5,4322.0
2018,A,"농업, 임업 및 어업",계,7033.0,14.6,7520.0,15.6,48124.0
2018,A,"농업, 임업 및 어업",남자,5432.0,14.0,5773.0,14.9,38740.0
2018,A,"농업, 임업 및 어업",여자,1601.0,17.1,1747.0,18.6,9384.0
2018,A,"농업, 임업 및 어업",연령미상,3.0,23.1,4.0,30.8,13.0
2018,B,광업,30대,6.0,8.2,8.0,11.0,73.0
2018,B,광업,30대 미만,2.0,14.3,6.0,42.9,14.0
2018,B,광업,40대,30.0,14.9,33.0,16.4,201.0
2018,B,광업,50대,83.0,17.1,57.0,11.8,484.0
2018,B,광업,60대,83.0,17.0,54.0,11.0,489.0
2018,B,광업,70대 이상,53.0,19.8,23.0,8.6,268.0
2018,B,광업,계,257.0,16.8,181.0,11.8,1532.0
2018,B,광업,남자,206.0,16.4,150.0,11.9,1256.0
2018,B,광업,여자,51.0,18.5,31.0,11.2,276.0
2018,B,광업,연령미상,,,,,3.0
2018,C,제조업,30대,5187.0,10.2,9958.0,19.7,50612.0
2018,C,제조업,30대 미만,1558.0,14.9,3474.0,33.2,10475.0
2018,C,제조업,40대,10656.0,7.7,15083.0,10.8,139158.0
2018,C,제조업,50대,13398.0,6.2,13691.0,6.4,215297.0
2018,C,제조업,60대,6650.0,6.8,4414.0,4.5,97945.0
2018,C,제조업,70대 이상,1879.0,9.4,752.0,3.7,20088.0
2018,C,제조업,계,39353.0,7.4,47407.0,8.9,534087.0
2018,C,제조업,남자,27803.0,6.6,33155.0,7.9,419045.0
2018,C,제조업,여자,11550.0,10.0,14252.0,12.4,115042.0
2018,C,제조업,연령미상,25.0,4.9,35.0,6.8,512.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",30대,106.0,3.8,949.0,34.4,2759.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",30대 미만,34.0,4.0,374.0,44.3,844.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",40대,174.0,3.0,1793.0,30.5,5880.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",50대,303.0,2.7,3031.0,27.2,11136.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",60대,181.0,2.2,2052.0,25.4,8094.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",70대 이상,74.0,2.6,619.0,22.0,2812.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",계,872.0,2.8,8821.0,28.0,31542.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",남자,560.0,3.1,5037.0,27.8,18102.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",여자,312.0,2.3,3784.0,28.2,13440.0
2018,D,"전기, 가스, 증기 및 공기조절 공급업",연령미상,,,3.0,17.6,17.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",30대,46.0,5.3,170.0,19.6,866.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",30대 미만,12.0,8.4,37.0,25.9,143.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",40대,132.0,5.8,334.0,14.7,2270.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",50대,161.0,4.4,312.0,8.5,3680.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",60대,99.0,5.1,111.0,5.7,1955.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",70대 이상,29.0,4.9,9.0,1.5,587.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",계,480.0,5.0,973.0,10.2,9506.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",남자,367.0,4.9,721.0,9.7,7456.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",여자,113.0,5.5,252.0,12.3,2050.0
2018,E,"수도, 하수 및 폐기물처리, 원료재생업",연령미상,1.0,20.0,,,5.0
2018,F,건설업,30대,4262.0,9.9,8359.0,19.4,42981.0
2018,F,건설업,30대 미만,1168.0,12.0,2834.0,29.2,9712.0
2018,F,건설업,40대,9719.0,7.1,16666.0,12.2,137056.0
2018,F,건설업,50대,10610.0,6.5,14662.0,9.0,163555.0
2018,F,건설업,60대,4523.0,7.1,4545.0,7.1,63891.0
2018,F,건설업,70대 이상,852.0,9.8,599.0,6.9,8705.0
2018,F,건설업,계,31145.0,7.3,47679.0,11.2,425963.0
2018,F,건설업,남자,23116.0,6.9,35299.0,10.5,335673.0
2018,F,건설업,여자,8029.0,8.9,12380.0,13.7,90290.0
2018,F,건설업,연령미상,11.0,17.5,14.0,22.2,63.0
2018,G,도매 및 소매업,30대,41136.0,16.4,55515.0,22.1,250903.0
2018,G,도매 및 소매업,30대 미만,16263.0,25.5,26598.0,41.7,63790.0
2018,G,도매 및 소매업,40대,48760.0,11.5,54185.0,12.8,423693.0
2018,G,도매 및 소매업,50대,40622.0,9.6,38011.0,9.0,422438.0
2018,G,도매 및 소매업,60대,20314.0,10.2,14277.0,7.1,199914.0
2018,G,도매 및 소매업,70대 이상,8003.0,13.9,3505.0,6.1,57527.0
2018,G,도매 및 소매업,계,175295.0,12.3,192384.0,13.5,1420437.0
2018,G,도매 및 소매업,남자,85960.0,10.5,94366.0,11.6,816380.0
2018,G,도매 및 소매업,여자,89335.0,14.8,98018.0,16.2,604057.0
2018,G,도매 및 소매업,연령미상,197.0,9.1,293.0,13.5,2172.0
2018,H,운수 및 창고업,30대,4690.0,8.4,9318.0,16.8,55576.0
2018,H,운수 및 창고업,30대 미만,1191.0,12.1,3161.0,32.0,9880.0
2018,H,운수 및 창고업,40대,8218.0,6.3,13999.0,10.8,130073.0
2018,H,운수 및 창고업,50대,9624.0,5.1,13951.0,7.4,188586.0
2018,H,운수 및 창고업,60대,7853.0,5.3,7785.0,5.2,148895.0
2018,H,운수 및 창고업,70대 이상,3524.0,11.2,1383.0,4.4,31506.0
2018,H,운수 및 창고업,계,35105.0,6.2,49611.0,8.8,564646.0
2018,H,운수 및 창고업,남자,29508.0,5.8,42736.0,8.5,504968.0
2018,H,운수 및 창고업,여자,5597.0,9.4,6875.0,11.5,59678.0
2018,H,운수 및 창고업,연령미상,5.0,3.8,14.0,10.8,130.0
2018,I,숙박 및 음식점업,30대,28727.0,19.1,39402.0,26.2,150406.0
2018,I,숙박 및 음식점업,30대 미만,10642.0,22.0,19899.0,41.1,48411.0
2018,I,숙박 및 음식점업,40대,36443.0,17.1,42646.0,20.0,213558.0
2018,I,숙박 및 음식점업,50대,39660.0,14.8,39984.0,14.9,268299.0
2018,I,숙박 및 음식점업,60대,18571.0,14.5,14919.0,11.6,128519.0
2018,I,숙박 및 음식점업,70대 이상,4618.0,17.7,2680.0,10.3,26048.0
2018,I,숙박 및 음식점업,계,138671.0,16.6,159548.0,19.1,835323.0
2018,I,숙박 및 음식점업,남자,56001.0,16.9,67797.0,20.4,331562.0
2018,I,숙박 및 음식점업,여자,82670.0,16.4,91751.0,18.2,503761.0
2018,I,숙박 및 음식점업,연령미상,10.0,12.2,18.0,22.0,82.0
2018,J,정보통신업,30대,2642.0,14.3,4987.0,27.0,18480.0
2018,J,정보통신업,30대 미만,822.0,23.0,1690.0,47.2,3578.0
2018,J,정보통신업,40대,3862.0,10.2,5901.0,15.6,37711.0
2018,J,정보통신업,50대,2022.0,9.6,2616.0,12.4,21103.0
2018,J,정보통신업,60대,632.0,10.8,638.0,10.9,5844.0
2018,J,정보통신업,70대 이상,185.0,12.3,157.0,10.5,1501.0
2018,J,정보통신업,계,10191.0,11.5,16047.0,18.1,88617.0
2018,J,정보통신업,남자,7392.0,10.7,11597.0,16.8,69088.0
2018,J,정보통신업,여자,2799.0,14.3,4450.0,22.8,19529.0
2018,J,정보통신업,연령미상,26.0,6.5,58.0,14.5,400.0
2018,K,금융 및 보험업,30대,800.0,21.4,843.0,22.6,3737.0
2018,K,금융 및 보험업,30대 미만,214.0,28.9,248.0,33.5,740.0
2018,K,금융 및 보험업,40대,1139.0,16.3,1102.0,15.8,6977.0
2018,K,금융 및 보험업,50대,758.0,10.9,870.0,12.5,6944.0
2018,K,금융 및 보험업,60대,367.0,12.3,319.0,10.7,2988.0
2018,K,금융 및 보험업,70대 이상,168.0,18.9,85.0,9.6,888.0
2018,K,금융 및 보험업,계,3457.0,15.4,3487.0,15.6,22403.0
2018,K,금융 및 보험업,남자,2218.0,14.6,2357.0,15.5,15231.0
2018,K,금융 및 보험업,여자,1239.0,17.3,1130.0,15.8,7172.0
2018,K,금융 및 보험업,연령미상,11.0,8.5,20.0,15.5,129.0
2018,L,부동산업,30대,13161.0,15.5,26959.0,31.8,84736.0
2018,L,부동산업,30대 미만,2425.0,18.2,5115.0,38.4,13331.0
2018,L,부동산업,40대,31373.0,11.9,63137.0,24.0,262893.0
2018,L,부동산업,50대,42862.0,10.2,77046.0,18.3,420529.0
2018,L,부동산업,60대,30328.0,8.7,44089.0,12.6,349602.0
2018,L,부동산업,70대 이상,21719.0,9.3,18509.0,8.0,232454.0
2018,L,부동산업,계,141976.0,10.4,234963.0,17.2,1364622.0
2018,L,부동산업,남자,73295.0,9.6,116715.0,15.2,765867.0
2018,L,부동산업,여자,68681.0,11.5,118248.0,19.7,598755.0
2018,L,부동산업,연령미상,108.0,10.0,108.0,10.0,1077.0
2018,M,전문과학기술서비스업,30대,4227.0,12.7,8381.0,25.1,33400.0
2018,M,전문과학기술서비스업,30대 미만,1121.0,22.6,2320.0,46.7,4968.0
2018,M,전문과학기술서비스업,40대,5437.0,8.7,9053.0,14.6,62211.0
2018,M,전문과학기술서비스업,50대,3409.0,7.5,4773.0,10.5,45469.0
2018,M,전문과학기술서비스업,60대,1456.0,7.5,1676.0,8.6,19495.0
2018,M,전문과학기술서비스업,70대 이상,574.0,8.9,305.0,4.7,6447.0
2018,M,전문과학기술서비스업,계,16288.0,9.4,26607.0,15.4,172708.0
2018,M,전문과학기술서비스업,남자,11443.0,8.5,18372.0,13.7,134128.0
2018,M,전문과학기술서비스업,여자,4845.0,12.6,8235.0,21.3,38580.0
2018,M,전문과학기술서비스업,연령미상,64.0,8.9,99.0,13.8,718.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",30대,4267.0,18.3,6718.0,28.9,23284.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",30대 미만,1406.0,27.9,2392.0,47.4,5046.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",40대,5572.0,13.7,7789.0,19.1,40798.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",50대,4475.0,12.0,5643.0,15.1,37438.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",60대,2100.0,13.6,1994.0,12.9,15446.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",70대 이상,484.0,14.5,354.0,10.6,3327.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",계,18339.0,14.6,24957.0,19.8,125766.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",남자,12432.0,14.1,16891.0,19.2,88069.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",여자,5907.0,15.7,8066.0,21.4,37697.0
2018,N,"사업시설관리, 사업지원 및 임대 서비스업",연령미상,35.0,8.2,67.0,15.7,427.0
2018,P,교육서비스업,30대,6808.0,15.6,11142.0,25.6,43578.0
2018,P,교육서비스업,30대 미만,1308.0,18.5,3015.0,42.7,7056.0
2018,P,교육서비스업,40대,9803.0,14.4,11952.0,17.5,68234.0
2018,P,교육서비스업,50대,5222.0,15.1,4339.0,12.5,34684.0
2018,P,교육서비스업,60대,1075.0,15.9,839.0,12.4,6773.0
2018,P,교육서비스업,70대 이상,226.0,17.6,132.0,10.3,1283.0
2018,P,교육서비스업,계,24443.0,15.1,31429.0,19.4,161653.0
2018,P,교육서비스업,남자,9440.0,14.2,10776.0,16.2,66387.0
2018,P,교육서비스업,여자,15003.0,15.7,20653.0,21.7,95266.0
2018,P,교육서비스업,연령미상,1.0,2.2,10.0,22.2,45.0
2018,Q,보건업 및 사회복지 서비스업,30대,436.0,4.0,1941.0,17.7,10991.0
2018,Q,보건업 및 사회복지 서비스업,30대 미만,28.0,9.8,158.0,55.4,285.0
2018,Q,보건업 및 사회복지 서비스업,40대,966.0,3.7,1629.0,6.2,26274.0
2018,Q,보건업 및 사회복지 서비스업,50대,952.0,3.7,879.0,3.4,25841.0
2018,Q,보건업 및 사회복지 서비스업,60대,446.0,5.0,289.0,3.2,8955.0
2018,Q,보건업 및 사회복지 서비스업,70대 이상,233.0,8.8,102.0,3.9,2638.0
2018,Q,보건업 및 사회복지 서비스업,계,3061.0,4.1,4999.0,6.7,74988.0
2018,Q,보건업 및 사회복지 서비스업,남자,2135.0,3.5,3483.0,5.7,61118.0
2018,Q,보건업 및 사회복지 서비스업,여자,926.0,6.7,1516.0,10.9,13870.0
2018,Q,보건업 및 사회복지 서비스업,연령미상,,,1.0,25.0,4.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",30대,4929.0,18.4,6716.0,25.1,26786.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",30대 미만,1342.0,21.5,2528.0,40.6,6232.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",40대,6153.0,17.6,7319.0,20.9,35022.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",50대,6336.0,16.2,6187.0,15.8,39174.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",60대,2594.0,15.1,2064.0,12.0,17199.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",70대 이상,641.0,15.9,338.0,8.4,4039.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",계,21997.0,17.1,25155.0,19.6,128494.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",남자,11806.0,17.0,13827.0,19.9,69509.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",여자,10191.0,17.3,11328.0,19.2,58985.0
2018,R,"예술, 스포츠 및 여가관련 서비스업",연령미상,2.0,4.8,3.0,7.1,42.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대,7041.0,13.3,13361.0,25.2,53015.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",30대 미만,2064.0,16.6,5559.0,44.7,12427.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",40대,9325.0,10.0,13607.0,14.6,93385.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",50대,7628.0,9.2,8859.0,10.7,82873.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",60대,3938.0,10.3,3412.0,8.9,38169.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",70대 이상,1144.0,13.9,764.0,9.3,8224.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",계,31154.0,10.8,45594.0,15.8,288170.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",남자,13141.0,10.2,18193.0,14.2,128525.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",여자,18013.0,11.3,27401.0,17.2,159645.0
2018,S,"협회 및 단체, 수리 및 기타 개인서비스업",연령미상,14.0,18.2,32.0,41.6,77.0
2018,전체,전체,30대,129003.0,15.1,205630.0,24.0,856067.0
2018,전체,전체,30대 미만,41742.0,21.1,79687.0,40.3,197768.0
2018,전체,전체,40대,188901.0,11.2,267827.0,15.8,1693588.0
2018,전체,전체,50대,190252.0,9.5,237419.0,11.8,2004150.0
2018,전체,전체,60대,103365.0,9.2,105165.0,9.3,1128428.0
2018,전체,전체,70대 이상,45341.0,11.0,30855.0,7.5,412664.0
2018,전체,전체,계,699117.0,11.1,927362.0,14.7,6298581.0
2018,전체,전체,남자,372255.0,9.6,497245.0,12.8,3871104.0
2018,전체,전체,여자,326862.0,13.5,430117.0,17.7,2427477.0
2018,전체,전체,연령미상,513.0,8.7,779.0,13.2,5916.0
2019,A,"농업, 임업 및 어업",30대,681.0,16.3,1120.0,26.9,4167.0
2019,A,"농업, 임업 및 어업",30대 미만,173.0,18.3,373.0,39.4,946.0
2019,A,"농업, 임업 및 어업",40대,1304.0,15.5,1825.0,21.7,8421.0
2019,A,"농업, 임업 및 어업",50대,2384.0,14.5,2769.0,16.8,16475.0
2019,A,"농업, 임업 및 어업",60대,2124.0,14.1,1968.0,13.1,15074.0
2019,A,"농업, 임업 및 어업",70대 이상,825.0,17.9,580.0,12.6,4612.0
2019,A,"농업, 임업 및 어업",계,7491.0,15.1,8635.0,17.4,49704.0
2019,A,"농업, 임업 및 어업",남자,5813.0,14.6,6503.0,16.4,39771.0
2019,A,"농업, 임업 및 어업",여자,1678.0,16.9,2132.0,21.5,9933.0
2019,A,"농업, 임업 및 어업",연령미상,,,,,9.0
2019,B,광업,30대,7.0,10.3,15.0,22.1,68.0
2019,B,광업,30대 미만,2.0,10.0,7.0,35.0,20.0
2019,B,광업,40대,22.0,10.7,41.0,19.9,206.0
2019,B,광업,50대,55.0,12.4,58.0,13.1,443.0
2019,B,광업,60대,67.0,14.1,48.0,10.1,474.0
2019,B,광업,70대 이상,63.0,23.5,30.0,11.2,268.0
2019,B,광업,계,216.0,14.6,199.0,13.4,1481.0
2019,B,광업,남자,173.0,14.3,152.0,12.5,1213.0
2019,B,광업,여자,43.0,16.0,47.0,17.5,268.0
2019,B,광업,연령미상,,,,,2.0
2019,C,제조업,30대,5142.0,10.4,9657.0,19.5,49560.0
2019,C,제조업,30대 미만,1629.0,14.9,3827.0,34.9,10966.0
2019,C,제조업,40대,10053.0,7.5,14491.0,10.9,133201.0
2019,C,제조업,50대,13229.0,6.2,13938.0,6.5,214277.0
2019,C,제조업,60대,7484.0,6.7,5381.0,4.8,111414.0
2019,C,제조업,70대 이상,1976.0,8.8,978.0,4.3,22582.0
2019,C,제조업,계,39537.0,7.3,48313.0,8.9,542524.0
2019,C,제조업,남자,27702.0,6.5,32397.0,7.7,423223.0
2019,C,제조업,여자,11835.0,9.9,15916.0,13.3,119301.0
2019,C,제조업,연령미상,24.0,4.6,41.0,7.8,524.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",30대,150.0,3.8,1506.0,37.8,3983.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",30대 미만,51.0,4.1,542.0,44.1,1230.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",40대,266.0,3.2,3029.0,36.2,8365.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",50대,432.0,2.7,5463.0,33.7,16211.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",60대,339.0,2.5,4751.0,35.0,13555.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",70대 이상,174.0,3.3,2018.0,38.1,5299.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",계,1414.0,2.9,17314.0,35.6,48663.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",남자,924.0,3.2,10500.0,36.7,28583.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",여자,490.0,2.4,6814.0,33.9,20080.0
2019,D,"전기, 가스, 증기 및 공기조절 공급업",연령미상,2.0,10.0,5.0,25.0,20.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",30대,57.0,6.3,179.0,19.7,908.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",30대 미만,18.0,10.8,54.0,32.5,166.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",40대,110.0,4.7,319.0,13.8,2316.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",50대,181.0,4.7,372.0,9.7,3853.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",60대,97.0,4.4,114.0,5.2,2194.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",70대 이상,34.0,5.3,20.0,3.1,646.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",계,497.0,4.9,1065.0,10.6,10093.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",남자,377.0,4.8,799.0,10.1,7879.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",여자,120.0,5.4,266.0,12.0,2214.0
2019,E,"수도, 하수 및 폐기물처리, 원료재생업",연령미상,,,7.0,70.0,10.0
2019,F,건설업,30대,4060.0,9.7,8389.0,20.0,41903.0
2019,F,건설업,30대 미만,1266.0,12.1,2992.0,28.5,10488.0
2019,F,건설업,40대,9357.0,7.0,17091.0,12.7,134474.0
2019,F,건설업,50대,10998.0,6.4,16468.0,9.5,172716.0
2019,F,건설업,60대,5154.0,6.9,5586.0,7.5,74912.0
2019,F,건설업,70대 이상,907.0,9.2,643.0,6.5,9843.0
2019,F,건설업,계,31755.0,7.1,51172.0,11.5,444396.0
2019,F,건설업,남자,23633.0,6.8,38131.0,10.9,349500.0
2019,F,건설업,여자,8122.0,8.6,13041.0,13.7,94896.0
2019,F,건설업,연령미상,13.0,21.7,3.0,5.0,60.0
2019,G,도매 및 소매업,30대,38841.0,15.9,56241.0,23.0,244200.0
2019,G,도매 및 소매업,30대 미만,16068.0,24.5,27926.0,42.6,65553.0
2019,G,도매 및 소매업,40대,46689.0,11.3,55574.0,13.4,414170.0
2019,G,도매 및 소매업,50대,40956.0,9.5,41243.0,9.6,431097.0
2019,G,도매 및 소매업,60대,21460.0,9.8,17191.0,7.9,218813.0
2019,G,도매 및 소매업,70대 이상,8108.0,13.2,4289.0,7.0,61298.0
2019,G,도매 및 소매업,계,172302.0,12.0,202772.0,14.1,1437369.0
2019,G,도매 및 소매업,남자,83813.0,10.1,99278.0,12.0,826636.0
2019,G,도매 및 소매업,여자,88489.0,14.5,103494.0,16.9,610733.0
2019,G,도매 및 소매업,연령미상,180.0,8.0,308.0,13.8,2238.0
2019,H,운수 및 창고업,30대,4714.0,8.8,9319.0,17.4,53555.0
2019,H,운수 및 창고업,30대 미만,1336.0,12.3,3474.0,32.1,10835.0
2019,H,운수 및 창고업,40대,8803.0,6.8,14574.0,11.2,129847.0
2019,H,운수 및 창고업,50대,11532.0,6.0,17186.0,9.0,191058.0
2019,H,운수 및 창고업,60대,12421.0,7.4,14179.0,8.5,167555.0
2019,H,운수 및 창고업,70대 이상,5628.0,14.7,3697.0,9.7,38161.0
2019,H,운수 및 창고업,계,44440.0,7.5,62436.0,10.6,591142.0
2019,H,운수 및 창고업,남자,38695.0,7.3,54668.0,10.3,529927.0
2019,H,운수 및 창고업,여자,5745.0,9.4,7768.0,12.7,61215.0
2019,H,운수 및 창고업,연령미상,6.0,4.6,7.0,5.3,131.0
2019,I,숙박 및 음식점업,30대,28031.0,18.4,39559.0,26.0,152004.0
2019,I,숙박 및 음식점업,30대 미만,10829.0,21.1,21284.0,41.4,51387.0
2019,I,숙박 및 음식점업,40대,34832.0,16.4,43432.0,20.5,212257.0
2019,I,숙박 및 음식점업,50대,37978.0,14.1,41632.0,15.5,269013.0
2019,I,숙박 및 음식점업,60대,19615.0,13.7,17518.0,12.2,143283.0
2019,I,숙박 및 음식점업,70대 이상,4804.0,16.9,3140.0,11.0,28431.0
2019,I,숙박 및 음식점업,계,136097.0,15.9,166596.0,19.5,856474.0
2019,I,숙박 및 음식점업,남자,56490.0,16.4,71789.0,20.9,344199.0
2019,I,숙박 및 음식점업,여자,79607.0,15.5,94807.0,18.5,512275.0
2019,I,숙박 및 음식점업,연령미상,8.0,8.1,31.0,31.3,99.0
2019,J,정보통신업,30대,2457.0,12.7,5329.0,27.6,19294.0
2019,J,정보통신업,30대 미만,875.0,19.9,2277.0,51.8,4394.0
2019,J,정보통신업,40대,3686.0,9.3,6332.0,16.0,39518.0
2019,J,정보통신업,50대,2224.0,9.2,3069.0,12.7,24178.0
2019,J,정보통신업,60대,684.0,9.8,832.0,12.0,6957.0
2019,J,정보통신업,70대 이상,234.0,13.9,186.0,11.0,1687.0
2019,J,정보통신업,계,10187.0,10.6,18087.0,18.8,96463.0
2019,J,정보통신업,남자,7394.0,9.9,12769.0,17.2,74391.0
2019,J,정보통신업,여자,2793.0,12.7,5318.0,24.1,22072.0
2019,J,정보통신업,연령미상,27.0,6.2,62.0,14.3,435.0
2019,K,금융 및 보험업,30대,659.0,21.2,908.0,29.2,3114.0
2019,K,금융 및 보험업,30대 미만,161.0,24.1,263.0,39.4,668.0
