year,industry,ksic_section,owner_group,item,value
2015,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,15.3
2016,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,37590.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,7070.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,5679.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,18.8
2016,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,15.1
2017,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,38868.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,6766.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,6322.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,17.4
2017,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,16.3
2018,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,39174.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,6187.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,6336.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,15.8
2018,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,16.2
2019,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,39350.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,6634.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,6374.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,16.9
2019,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,16.2
2020,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,37854.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,5441.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,5999.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,14.4
2020,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,15.8
2021,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,36913.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,5387.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,4990.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,14.6
2021,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,13.5
2022,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,37830.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,5965.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,5468.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,15.8
2022,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,14.5
2023,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,37473.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,5367.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸,5000.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,14.3
2023,"예술, 스포츠 및 여가관련 서비스업",R,50대,소멸률,13.3
2024,"예술, 스포츠 및 여가관련 서비스업",R,50대,활동,37308.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생,5258.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,50대,신생률,14.1
2011,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,8994.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,1639.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,1658.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,18.2
2011,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,18.4
2012,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,9513.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,1112.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,1827.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,11.7
2012,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,19.2
2013,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,9890.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,1152.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,1691.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,11.6
2013,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,17.1
2014,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,10790.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,1348.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,1797.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,12.5
2014,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,16.7
2015,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,12092.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,1499.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,1762.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,12.4
2015,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,14.6
2016,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,13820.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,1964.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,1934.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,14.2
2016,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,14.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,15757.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2088.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,2375.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,13.3
2017,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,15.1
2018,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,17199.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2064.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,2594.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,12.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,15.1
2019,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,19177.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2441.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,2891.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,12.7
2019,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,15.1
2020,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,20845.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2274.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,3273.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,10.9
2020,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,15.7
2021,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,22492.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2527.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,2932.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,11.2
2021,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,13.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,24181.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2651.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,3245.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,11.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,13.4
2023,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,25151.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2549.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸,3049.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,10.1
2023,"예술, 스포츠 및 여가관련 서비스업",R,60대,소멸률,12.1
2024,"예술, 스포츠 및 여가관련 서비스업",R,60대,활동,26577.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생,2848.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,60대,신생률,10.7
2011,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,2481.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,469.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,466.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,18.9
2011,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,18.8
2012,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,2792.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,349.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,571.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,12.5
2012,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,20.5
2013,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,2826.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,285.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,499.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,10.1
2013,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,17.7
2014,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,2932.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,279.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,524.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,9.5
2014,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,17.9
2015,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,3002.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,306.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,431.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,10.2
2015,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,14.4
2016,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,3369.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,439.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,464.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,13.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,13.8
2017,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,3801.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,400.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,612.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,10.5
2017,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,16.1
2018,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,4039.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,338.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,641.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,8.4
2018,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,15.9
2019,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,4326.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,439.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,691.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,10.1
2019,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,16.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,4744.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,549.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,756.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,11.6
2020,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,15.9
2021,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,5002.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,517.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,664.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,10.3
2021,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,13.3
2022,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,5680.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,516.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,711.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,9.1
2022,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,12.5
2023,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,6316.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,546.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸,801.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,8.6
2023,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,소멸률,12.7
2024,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,활동,6992.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생,539.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,70대 이상,신생률,7.7
2011,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,548.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,133.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,137.0
2011,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,24.3
2011,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,25.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,250.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,18.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,63.0
2012,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,7.2
2012,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,25.2
2013,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,81.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,17.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,16.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,21.0
2013,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,19.8
2014,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,85.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,24.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,20.0
2014,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,28.2
2014,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,23.5
2015,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,31.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,12.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,6.0
2015,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,38.7
2015,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,19.4
2016,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,31.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,5.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,3.0
2016,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,16.1
2016,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,9.7
2017,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,43.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,6.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,1.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,14.0
2017,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,2.3
2018,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,42.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,3.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,2.0
2018,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,7.1
2018,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,4.8
2019,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,44.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,6.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,6.0
2019,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,13.6
2019,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,13.6
2020,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,40.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,3.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,5.0
2020,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,7.5
2020,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,12.5
2021,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,34.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,2.0
2021,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,
2021,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,5.9
2021,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,
2022,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,39.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,6.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,3.0
2022,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,15.4
2022,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,7.7
2023,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,43.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,9.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸,1.0
2023,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,20.9
2023,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,소멸률,2.3
2024,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,활동,50.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생,5.0
2024,"예술, 스포츠 및 여가관련 서비스업",R,연령미상,신생률,10.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,247417.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,39072.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,30575.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,15.8
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,12.4
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,249066.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,32765.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,39251.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,13.2
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,15.8
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,238837.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,30207.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,30189.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,12.6
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,12.6
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,245471.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,37298.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,30827.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,15.2
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,12.6
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,250372.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,36702.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,28203.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,14.7
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,11.3
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,263819.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,41912.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,29078.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,15.9
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,11.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,276837.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,42770.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,33859.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,15.4
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,12.2
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,288170.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,45594.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,31154.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,15.8
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,10.8
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,308194.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,51821.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,34055.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,16.8
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,11.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,320206.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,47209.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,36154.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,14.7
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,11.3
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,331167.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,47946.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,34950.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,14.5
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,10.6
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,342686.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,47474.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,35029.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,13.9
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,10.2
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,354874.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,47950.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸,35520.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,13.5
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,소멸률,10.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,활동,367868.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생,49315.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,계,신생률,13.4
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,121252.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,15937.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,13661.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,13.1
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,11.3
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,120433.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,13268.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,17122.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,11.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,14.2
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,114653.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,11967.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,13229.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,10.4
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,11.5
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,116279.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,15116.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,13818.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,13.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,11.9
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,116818.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,14943.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,12386.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,12.8
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,10.6
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,120794.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,16657.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,12440.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,13.8
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,10.3
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,125028.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,16941.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,14501.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,13.5
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,11.6
