ref_year,industry,ksic_section,firm_size,survival_horizon_yr,survival_rate,birth_year
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,5인~9인,1,87.3,2022
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,5인~9인,2,81.4,2021
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,5인~9인,3,73.9,2020
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,5인~9인,4,54.1,2019
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,5인~9인,5,57.5,2018
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,72.5,2011
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,,2010
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,,2009
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,,2008
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,,2007
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,78.3,2012
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,62.7,2011
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,,2010
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,,2009
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,,2008
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,80.0,2013
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,69.6,2012
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,56.9,2011
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,,2010
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,,2009
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,80.6,2014
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,66.7,2013
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,60.9,2012
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,54.9,2011
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,,2010
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,80.8,2015
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,64.5,2014
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,64.4,2013
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,58.7,2012
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,49.0,2011
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,87.5,2016
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,80.8,2015
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,61.3,2014
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,62.2,2013
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,54.3,2012
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,84.0,2017
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,70.8,2016
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,69.2,2015
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,61.3,2014
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,57.8,2013
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,100.0,2018
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,84.0,2017
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,70.8,2016
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,69.2,2015
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,51.6,2014
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,93.5,2019
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,91.4,2018
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,76.0,2017
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,66.7,2016
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,57.7,2015
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,82.6,2020
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,80.6,2019
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,77.1,2018
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,64.0,2017
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,62.5,2016
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,95.5,2021
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,82.6,2020
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,77.4,2019
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,71.4,2018
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,60.0,2017
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,1,87.5,2022
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,2,86.4,2021
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,3,78.3,2020
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,4,67.7,2019
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,10인~19인,5,71.4,2018
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,96.3,2011
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,,2010
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,,2009
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,,2008
2012,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,,2007
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,82.1,2012
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,81.5,2011
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,,2010
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,,2009
2013,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,,2008
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,84.2,2013
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,75.0,2012
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,74.1,2011
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,,2010
2014,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,,2009
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,93.3,2014
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,73.7,2013
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,60.7,2012
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,59.3,2011
2015,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,,2010
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,100.0,2015
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,86.7,2014
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,68.4,2013
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,57.1,2012
2016,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,48.1,2011
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,100.0,2016
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,91.7,2015
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,80.0,2014
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,63.2,2013
2017,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,53.6,2012
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,100.0,2017
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,100.0,2016
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,75.0,2015
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,80.0,2014
2018,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,63.2,2013
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,100.0,2018
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,100.0,2017
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,100.0,2016
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,75.0,2015
2019,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,66.7,2014
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,100.0,2019
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,100.0,2018
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,92.9,2017
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,100.0,2016
2020,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,58.3,2015
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,100.0,2020
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,90.0,2019
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,81.8,2018
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,78.6,2017
2021,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,100.0,2016
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,86.7,2021
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,87.5,2020
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,90.0,2019
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,81.8,2018
2022,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,64.3,2017
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,1,100.0,2022
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,2,80.0,2021
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,3,87.5,2020
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,4,80.0,2019
2023,"수도, 하수 및 폐기물처리, 원료재생업",E,20인 이상,5,81.8,2018
2012,건설업,F,계,1,65.0,2011
2012,건설업,F,계,2,,2010
2012,건설업,F,계,3,,2009
2012,건설업,F,계,4,,2008
2012,건설업,F,계,5,,2007
2013,건설업,F,계,1,66.2,2012
2013,건설업,F,계,2,52.5,2011
2013,건설업,F,계,3,,2010
2013,건설업,F,계,4,,2009
2013,건설업,F,계,5,,2008
2014,건설업,F,계,1,67.6,2013
2014,건설업,F,계,2,53.6,2012
2014,건설업,F,계,3,43.6,2011
2014,건설업,F,계,4,,2010
2014,건설업,F,계,5,,2009
2015,건설업,F,계,1,69.1,2014
2015,건설업,F,계,2,54.7,2013
2015,건설업,F,계,3,44.8,2012
2015,건설업,F,계,4,37.5,2011
2015,건설업,F,계,5,,2010
2016,건설업,F,계,1,69.0,2015
2016,건설업,F,계,2,56.7,2014
2016,건설업,F,계,3,46.5,2013
2016,건설업,F,계,4,38.7,2012
2016,건설업,F,계,5,32.9,2011
2017,건설업,F,계,1,68.6,2016
2017,건설업,F,계,2,57.3,2015
2017,건설업,F,계,3,47.9,2014
2017,건설업,F,계,4,40.6,2013
2017,건설업,F,계,5,34.5,2012
2018,건설업,F,계,1,67.4,2017
2018,건설업,F,계,2,56.9,2016
2018,건설업,F,계,3,48.5,2015
2018,건설업,F,계,4,41.9,2014
2018,건설업,F,계,5,36.3,2013
2019,건설업,F,계,1,67.2,2018
2019,건설업,F,계,2,55.5,2017
2019,건설업,F,계,3,48.3,2016
2019,건설업,F,계,4,42.1,2015
2019,건설업,F,계,5,37.1,2014
2020,건설업,F,계,1,68.1,2019
2020,건설업,F,계,2,56.1,2018
2020,건설업,F,계,3,47.6,2017
2020,건설업,F,계,4,42.7,2016
2020,건설업,F,계,5,37.2,2015
2021,건설업,F,계,1,68.9,2020
2021,건설업,F,계,2,57.3,2019
2021,건설업,F,계,3,48.1,2018
2021,건설업,F,계,4,41.7,2017
2021,건설업,F,계,5,38.1,2016
2022,건설업,F,계,1,65.5,2021
2022,건설업,F,계,2,57.1,2020
2022,건설업,F,계,3,49.1,2019
2022,건설업,F,계,4,41.8,2018
2022,건설업,F,계,5,37.4,2017
2023,건설업,F,계,1,63.7,2022
2023,건설업,F,계,2,53.9,2021
2023,건설업,F,계,3,48.4,2020
2023,건설업,F,계,4,42.8,2019
2023,건설업,F,계,5,36.4,2018
2012,건설업,F,1인~4인,1,59.9,2011
2012,건설업,F,1인~4인,2,,2010
2012,건설업,F,1인~4인,3,,2009
2012,건설업,F,1인~4인,4,,2008
2012,건설업,F,1인~4인,5,,2007
2013,건설업,F,1인~4인,1,61.0,2012
2013,건설업,F,1인~4인,2,47.8,2011
2013,건설업,F,1인~4인,3,,2010
2013,건설업,F,1인~4인,4,,2009
2013,건설업,F,1인~4인,5,,2008
2014,건설업,F,1인~4인,1,62.7,2013
2014,건설업,F,1인~4인,2,49.2,2012
2014,건설업,F,1인~4인,3,39.6,2011
2014,건설업,F,1인~4인,4,,2010
2014,건설업,F,1인~4인,5,,2009
2015,건설업,F,1인~4인,1,64.7,2014
2015,건설업,F,1인~4인,2,50.1,2013
2015,건설업,F,1인~4인,3,40.7,2012
2015,건설업,F,1인~4인,4,34.2,2011
2015,건설업,F,1인~4인,5,,2010
2016,건설업,F,1인~4인,1,65.4,2015
2016,건설업,F,1인~4인,2,52.7,2014
2016,건설업,F,1인~4인,3,42.4,2013
2016,건설업,F,1인~4인,4,35.0,2012
2016,건설업,F,1인~4인,5,29.8,2011
2017,건설업,F,1인~4인,1,64.5,2016
2017,건설업,F,1인~4인,2,53.6,2015
2017,건설업,F,1인~4인,3,44.4,2014
2017,건설업,F,1인~4인,4,36.7,2013
2017,건설업,F,1인~4인,5,31.1,2012
2018,건설업,F,1인~4인,1,63.4,2017
2018,건설업,F,1인~4인,2,53.0,2016
2018,건설업,F,1인~4인,3,45.0,2015
2018,건설업,F,1인~4인,4,38.6,2014
2018,건설업,F,1인~4인,5,32.7,2013
2019,건설업,F,1인~4인,1,63.1,2018
2019,건설업,F,1인~4인,2,51.5,2017
2019,건설업,F,1인~4인,3,44.6,2016
2019,건설업,F,1인~4인,4,38.8,2015
2019,건설업,F,1인~4인,5,33.9,2014
2020,건설업,F,1인~4인,1,64.3,2019
2020,건설업,F,1인~4인,2,52.0,2018
2020,건설업,F,1인~4인,3,43.7,2017
2020,건설업,F,1인~4인,4,39.3,2016
2020,건설업,F,1인~4인,5,34.2,2015
2021,건설업,F,1인~4인,1,65.4,2020
2021,건설업,F,1인~4인,2,53.6,2019
2021,건설업,F,1인~4인,3,44.3,2018
2021,건설업,F,1인~4인,4,38.1,2017
2021,건설업,F,1인~4인,5,34.9,2016
2022,건설업,F,1인~4인,1,61.7,2021
2022,건설업,F,1인~4인,2,53.4,2020
2022,건설업,F,1인~4인,3,45.7,2019
2022,건설업,F,1인~4인,4,38.0,2018
2022,건설업,F,1인~4인,5,33.8,2017
2023,건설업,F,1인~4인,1,60.0,2022
2023,건설업,F,1인~4인,2,49.9,2021
2023,건설업,F,1인~4인,3,45.1,2020
2023,건설업,F,1인~4인,4,39.4,2019
2023,건설업,F,1인~4인,5,32.9,2018
2012,건설업,F,5인~9인,1,75.6,2011
2012,건설업,F,5인~9인,2,,2010
2012,건설업,F,5인~9인,3,,2009
2012,건설업,F,5인~9인,4,,2008
2012,건설업,F,5인~9인,5,,2007
2013,건설업,F,5인~9인,1,77.6,2012
2013,건설업,F,5인~9인,2,62.7,2011
2013,건설업,F,5인~9인,3,,2010
2013,건설업,F,5인~9인,4,,2009
2013,건설업,F,5인~9인,5,,2008
2014,건설업,F,5인~9인,1,81.0,2013
2014,건설업,F,5인~9인,2,63.5,2012
2014,건설업,F,5인~9인,3,52.7,2011
2014,건설업,F,5인~9인,4,,2010
2014,건설업,F,5인~9인,5,,2009
2015,건설업,F,5인~9인,1,80.0,2014
2015,건설업,F,5인~9인,2,68.1,2013
2015,건설업,F,5인~9인,3,53.7,2012
2015,건설업,F,5인~9인,4,45.5,2011
2015,건설업,F,5인~9인,5,,2010
2016,건설업,F,5인~9인,1,81.1,2015
2016,건설업,F,5인~9인,2,66.7,2014
2016,건설업,F,5인~9인,3,58.1,2013
2016,건설업,F,5인~9인,4,46.6,2012
2016,건설업,F,5인~9인,5,40.7,2011
2017,건설업,F,5인~9인,1,81.3,2016
2017,건설업,F,5인~9인,2,70.0,2015
2017,건설업,F,5인~9인,3,56.6,2014
2017,건설업,F,5인~9인,4,51.7,2013
2017,건설업,F,5인~9인,5,41.6,2012
2018,건설업,F,5인~9인,1,81.2,2017
2018,건설업,F,5인~9인,2,69.2,2016
2018,건설업,F,5인~9인,3,60.3,2015
2018,건설업,F,5인~9인,4,50.2,2014
2018,건설업,F,5인~9인,5,46.6,2013
2019,건설업,F,5인~9인,1,81.3,2018
2019,건설업,F,5인~9인,2,69.3,2017
2019,건설업,F,5인~9인,3,60.3,2016
2019,건설업,F,5인~9인,4,52.7,2015
2019,건설업,F,5인~9인,5,45.9,2014
2020,건설업,F,5인~9인,1,82.7,2019
2020,건설업,F,5인~9인,2,70.6,2018
2020,건설업,F,5인~9인,3,61.1,2017
2020,건설업,F,5인~9인,4,53.6,2016
2020,건설업,F,5인~9인,5,47.1,2015
2021,건설업,F,5인~9인,1,83.3,2020
2021,건설업,F,5인~9인,2,71.8,2019
2021,건설업,F,5인~9인,3,62.0,2018
2021,건설업,F,5인~9인,4,54.8,2017
2021,건설업,F,5인~9인,5,48.4,2016
2022,건설업,F,5인~9인,1,82.2,2021
2022,건설업,F,5인~9인,2,71.9,2020
2022,건설업,F,5인~9인,3,63.0,2019
2022,건설업,F,5인~9인,4,55.8,2018
2022,건설업,F,5인~9인,5,50.2,2017
2023,건설업,F,5인~9인,1,82.5,2022
2023,건설업,F,5인~9인,2,71.9,2021
2023,건설업,F,5인~9인,3,62.6,2020
2023,건설업,F,5인~9인,4,56.5,2019
2023,건설업,F,5인~9인,5,49.5,2018
2012,건설업,F,10인~19인,1,78.2,2011
2012,건설업,F,10인~19인,2,,2010
2012,건설업,F,10인~19인,3,,2009
2012,건설업,F,10인~19인,4,,2008
2012,건설업,F,10인~19인,5,,2007
2013,건설업,F,10인~19인,1,78.4,2012
2013,건설업,F,10인~19인,2,64.2,2011
2013,건설업,F,10인~19인,3,,2010
2013,건설업,F,10인~19인,4,,2009
2013,건설업,F,10인~19인,5,,2008
2014,건설업,F,10인~19인,1,78.7,2013
2014,건설업,F,10인~19인,2,63.9,2012
2014,건설업,F,10인~19인,3,51.4,2011
2014,건설업,F,10인~19인,4,,2010
2014,건설업,F,10인~19인,5,,2009
2015,건설업,F,10인~19인,1,82.8,2014
2015,건설업,F,10인~19인,2,62.8,2013
2015,건설업,F,10인~19인,3,55.6,2012
2015,건설업,F,10인~19인,4,42.2,2011
2015,건설업,F,10인~19인,5,,2010
2016,건설업,F,10인~19인,1,80.9,2015
2016,건설업,F,10인~19인,2,69.3,2014
2016,건설업,F,10인~19인,3,54.8,2013
2016,건설업,F,10인~19인,4,49.0,2012
2016,건설업,F,10인~19인,5,36.1,2011
2017,건설업,F,10인~19인,1,84.3,2016
2017,건설업,F,10인~19인,2,69.1,2015
